date,Amazon,isPartial
2013-03-31,57,False
2013-04-01,56,False
2013-04-02,54,False
2013-04-03,54,False
2013-04-04,54,False
2013-04-05,53,False
2013-04-06,55,False
2013-04-07,61,False
2013-04-08,54,False
2013-04-09,53,False
2013-04-10,54,False
2013-04-11,53,False
2013-04-12,52,False
2013-04-13,57,False
2013-04-14,57,False
2013-04-15,53,False
2013-04-16,51,False
2013-04-17,52,False
2013-04-18,52,False
2013-04-19,50,False
2013-04-20,56,False
2013-04-21,59,False
2013-04-22,55,False
2013-04-23,53,False
2013-04-24,52,False
2013-04-25,53,False
2013-04-26,50,False
2013-04-27,58,False
2013-04-28,61,False
2013-04-29,55,False
2013-04-30,54,False
2013-05-01,58,False
2013-05-02,54,False
2013-05-03,52,False
2013-05-04,54,False
2013-05-05,58,False
2013-05-06,55,False
2013-05-07,51,False
2013-05-08,52,False
2013-05-09,53,False
2013-05-10,53,False
2013-05-11,58,False
2013-05-12,60,False
2013-05-13,55,False
2013-05-14,53,False
2013-05-15,50,False
2013-05-16,53,False
2013-05-17,51,False
2013-05-18,55,False
2013-05-19,57,False
2013-05-20,55,False
2013-05-21,52,False
2013-05-22,52,False
2013-05-23,51,False
2013-05-24,53,False
2013-05-25,54,False
2013-05-26,56,False
2013-05-27,54,False
2013-05-28,55,False
2013-05-29,53,False
2013-05-30,54,False
2013-05-31,53,False
2013-06-01,55,False
2013-06-02,58,False
2013-06-03,56,False
2013-06-04,53,False
2013-06-05,53,False
2013-06-06,51,False
2013-06-07,51,False
2013-06-08,55,False
2013-06-09,60,False
2013-06-10,57,False
2013-06-11,56,False
2013-06-12,55,False
2013-06-13,54,False
2013-06-14,53,False
2013-06-15,56,False
2013-06-16,59,False
2013-06-17,55,False
2013-06-18,53,False
2013-06-19,52,False
2013-06-20,53,False
2013-06-21,52,False
2013-06-22,56,False
2013-06-23,62,False
2013-06-24,55,False
2013-06-25,56,False
2013-06-26,56,False
2013-06-27,55,False
2013-06-28,53,False
2013-06-29,59,False
