date,Amazon,isPartial
2012-01-24,63,False
2012-01-25,61,False
2012-01-26,60,False
2012-01-27,60,False
2012-01-28,65,False
2012-01-29,70,False
2012-01-30,62,False
2012-01-31,62,False
2012-02-01,60,False
2012-02-02,61,False
2012-02-03,60,False
2012-02-04,66,False
2012-02-05,66,False
2012-02-06,60,False
2012-02-07,61,False
2012-02-08,60,False
2012-02-09,58,False
2012-02-10,58,False
2012-02-11,65,False
2012-02-12,66,False
2012-02-13,58,False
2012-02-14,57,False
2012-02-15,59,False
2012-02-16,60,False
2012-02-17,57,False
2012-02-18,62,False
2012-02-19,68,False
2012-02-20,62,False
2012-02-21,61,False
2012-02-22,60,False
2012-02-23,59,False
2012-02-24,59,False
2012-02-25,61,False
2012-02-26,67,False
2012-02-27,60,False
2012-02-28,59,False
2012-02-29,60,False
2012-03-01,60,False
2012-03-02,61,False
2012-03-03,66,False
2012-03-04,71,False
2012-03-05,62,False
2012-03-06,60,False
2012-03-07,60,False
2012-03-08,61,False
2012-03-09,58,False
2012-03-10,65,False
2012-03-11,67,False
2012-03-12,61,False
2012-03-13,60,False
2012-03-14,57,False
2012-03-15,57,False
2012-03-16,57,False
2012-03-17,63,False
2012-03-18,66,False
2012-03-19,60,False
2012-03-20,61,False
2012-03-21,59,False
2012-03-22,58,False
2012-03-23,58,False
2012-03-24,58,False
2012-03-25,65,False
2012-03-26,57,False
2012-03-27,57,False
2012-03-28,58,False
2012-03-29,55,False
2012-03-30,55,False
2012-03-31,60,False
2012-04-01,66,False
2012-04-02,57,False
2012-04-03,59,False
2012-04-04,58,False
2012-04-05,56,False
2012-04-06,57,False
2012-04-07,58,False
2012-04-08,59,False
2012-04-09,56,False
2012-04-10,55,False
2012-04-11,55,False
2012-04-12,55,False
2012-04-13,56,False
2012-04-14,58,False
2012-04-15,61,False
2012-04-16,56,False
2012-04-17,57,False
2012-04-18,57,False
2012-04-19,55,False
2012-04-20,54,False
2012-04-21,59,False
2012-04-22,64,False
2012-04-23,59,False
2012-04-24,58,False
2012-04-25,56,False
2012-04-26,55,False
2012-04-27,55,False
2012-04-28,60,False
2012-04-29,68,False
2012-04-30,58,False
2012-05-01,61,False
2012-05-02,58,False
2012-05-03,58,False
2012-05-04,55,False
2012-05-05,60,False
2012-05-06,65,False
2012-05-07,61,False
2012-05-08,60,False
2012-05-09,59,False
2012-05-10,56,False
2012-05-11,54,False
2012-05-12,59,False
2012-05-13,63,False
2012-05-14,60,False
2012-05-15,60,False
2012-05-16,56,False
2012-05-17,56,False
2012-05-18,56,False
2012-05-19,58,False
2012-05-20,62,False
2012-05-21,57,False
2012-05-22,56,False
2012-05-23,55,False
2012-05-24,53,False
2012-05-25,53,False
2012-05-26,56,False
2012-05-27,58,False
2012-05-28,57,False
2012-05-29,57,False
2012-05-30,55,False
2012-05-31,55,False
2012-06-01,54,False
2012-06-02,58,False
2012-06-03,64,False
2012-06-04,57,False
