date,DISH Network,isPartial
2015-08-07,61,False
2015-08-08,52,False
2015-08-09,47,False
2015-08-10,54,False
2015-08-11,52,False
2015-08-12,49,False
2015-08-13,56,False
2015-08-14,61,False
2015-08-15,60,False
2015-08-16,61,False
2015-08-17,58,False
2015-08-18,51,False
2015-08-19,51,False
2015-08-20,49,False
2015-08-21,47,False
2015-08-22,56,False
2015-08-23,57,False
2015-08-24,52,False
2015-08-25,54,False
2015-08-26,61,False
2015-08-27,56,False
2015-08-28,54,False
2015-08-29,56,False
2015-08-30,61,False
2015-08-31,60,False
2015-09-01,56,False
2015-09-02,50,False
2015-09-03,62,False
2015-09-04,59,False
2015-09-05,84,False
2015-09-06,54,False
2015-09-07,48,False
2015-09-08,52,False
2015-09-09,51,False
2015-09-10,52,False
2015-09-11,55,False
2015-09-12,98,False
2015-09-13,75,False
2015-09-14,52,False
2015-09-15,53,False
2015-09-16,49,False
2015-09-17,50,False
2015-09-18,52,False
2015-09-19,71,False
2015-09-20,73,False
2015-09-21,49,False
2015-09-22,49,False
2015-09-23,48,False
2015-09-24,46,False
2015-09-25,50,False
2015-09-26,64,False
2015-09-27,62,False
2015-09-28,53,False
2015-09-29,50,False
2015-09-30,51,False
2015-10-01,47,False
2015-10-02,53,False
2015-10-03,68,False
2015-10-04,65,False
2015-10-05,47,False
2015-10-06,47,False
2015-10-07,45,False
2015-10-08,51,False
2015-10-09,53,False
2015-10-10,84,False
2015-10-11,76,False
2015-10-12,58,False
2015-10-13,50,False
2015-10-14,48,False
2015-10-15,46,False
2015-10-16,49,False
2015-10-17,60,False
2015-10-18,53,False
2015-10-19,47,False
2015-10-20,45,False
2015-10-21,43,False
2015-10-22,45,False
2015-10-23,48,False
2015-10-24,59,False
2015-10-25,53,False
2015-10-26,46,False
2015-10-27,48,False
2015-10-28,50,False
2015-10-29,50,False
2015-10-30,53,False
2015-10-31,60,False
2015-11-01,52,False
2015-11-02,50,False
2015-11-03,47,False
2015-11-04,48,False
2015-11-05,46,False
2015-11-06,54,False
2015-11-07,59,False
2015-11-08,57,False
2015-11-09,43,False
2015-11-10,46,False
2015-11-11,44,False
2015-11-12,38,False
2015-11-13,54,False
2015-11-14,58,False
2015-11-15,61,False
2015-11-16,47,False
2015-11-17,41,False
2015-11-18,40,False
2015-11-19,44,False
2015-11-20,46,False
2015-11-21,67,False
2015-11-22,60,False
2015-11-23,45,False
2015-11-24,38,False
2015-11-25,40,False
2015-11-26,41,False
2015-11-27,48,False
2015-11-28,58,False
2015-11-29,50,False
2015-11-30,49,False
2015-12-01,43,False
2015-12-02,43,False
2015-12-03,48,False
2015-12-04,45,False
2015-12-05,48,False
2015-12-06,46,False
2015-12-07,46,False
2015-12-08,42,False
2015-12-09,38,False
2015-12-10,36,False
2015-12-11,44,False
2015-12-12,51,False
2015-12-13,50,False
2015-12-14,39,False
2015-12-15,41,False
2015-12-16,42,False
2015-12-17,38,False
2015-12-18,43,False
2015-12-19,46,False
2015-12-20,56,False
2015-12-21,41,False
2015-12-22,39,False
2015-12-23,41,False
2015-12-24,43,False
2015-12-25,50,False
2015-12-26,51,False
