date,DISH Network,isPartial
2011-12-25,35,False
2011-12-26,39,False
2011-12-27,40,False
2011-12-28,41,False
2011-12-29,40,False
2011-12-30,49,False
2011-12-31,46,False
2012-01-01,43,False
2012-01-02,46,False
2012-01-03,41,False
2012-01-04,38,False
2012-01-05,38,False
2012-01-06,37,False
2012-01-07,42,False
2012-01-08,41,False
2012-01-09,38,False
2012-01-10,34,False
2012-01-11,35,False
2012-01-12,32,False
2012-01-13,35,False
2012-01-14,41,False
2012-01-15,41,False
2012-01-16,35,False
2012-01-17,35,False
2012-01-18,35,False
2012-01-19,31,False
2012-01-20,36,False
2012-01-21,40,False
2012-01-22,42,False
2012-01-23,35,False
2012-01-24,31,False
2012-01-25,34,False
2012-01-26,30,False
