date,DISH Network,isPartial
2013-11-05,51,False
2013-11-06,56,False
2013-11-07,54,False
2013-11-08,59,False
2013-11-09,69,False
2013-11-10,66,False
2013-11-11,52,False
2013-11-12,51,False
2013-11-13,49,False
2013-11-14,43,False
2013-11-15,59,False
2013-11-16,63,False
2013-11-17,57,False
2013-11-18,50,False
2013-11-19,50,False
2013-11-20,52,False
2013-11-21,48,False
2013-11-22,56,False
2013-11-23,68,False
2013-11-24,68,False
2013-11-25,48,False
2013-11-26,51,False
2013-11-27,53,False
2013-11-28,48,False
2013-11-29,64,False
2013-11-30,75,False
2013-12-01,60,False
2013-12-02,59,False
2013-12-03,55,False
2013-12-04,54,False
2013-12-05,51,False
2013-12-06,57,False
2013-12-07,61,False
2013-12-08,57,False
2013-12-09,52,False
2013-12-10,50,False
2013-12-11,51,False
2013-12-12,45,False
2013-12-13,56,False
2013-12-14,57,False
2013-12-15,55,False
2013-12-16,49,False
2013-12-17,41,False
2013-12-18,43,False
2013-12-19,47,False
2013-12-20,50,False
2013-12-21,53,False
2013-12-22,57,False
2013-12-23,49,False
2013-12-24,49,False
2013-12-25,46,False
2013-12-26,63,False
2013-12-27,67,False
2013-12-28,71,False
2013-12-29,69,False
2013-12-30,58,False
2013-12-31,69,False
2014-01-01,71,False
2014-01-02,57,False
2014-01-03,67,False
2014-01-04,65,False
2014-01-05,63,False
2014-01-06,57,False
2014-01-07,57,False
2014-01-08,54,False
2014-01-09,55,False
2014-01-10,56,False
2014-01-11,63,False
2014-01-12,53,False
2014-01-13,49,False
2014-01-14,51,False
2014-01-15,50,False
2014-01-16,52,False
2014-01-17,58,False
2014-01-18,61,False
2014-01-19,55,False
2014-01-20,53,False
2014-01-21,50,False
2014-01-22,50,False
2014-01-23,51,False
2014-01-24,55,False
2014-01-25,57,False
2014-01-26,63,False
2014-01-27,50,False
2014-01-28,49,False
2014-01-29,49,False
2014-01-30,45,False
2014-01-31,52,False
2014-02-01,61,False
2014-02-02,59,False
2014-02-03,51,False
2014-02-04,75,False
2014-02-05,71,False
2014-02-06,49,False
2014-02-07,47,False
2014-02-08,62,False
2014-02-09,56,False
2014-02-10,52,False
2014-02-11,54,False
2014-02-12,51,False
2014-02-13,46,False
2014-02-14,46,False
2014-02-15,59,False
2014-02-16,57,False
2014-02-17,52,False
2014-02-18,51,False
2014-02-19,49,False
2014-02-20,47,False
2014-02-21,52,False
2014-02-22,53,False
2014-02-23,59,False
2014-02-24,55,False
2014-02-25,49,False
2014-02-26,48,False
2014-02-27,48,False
2014-02-28,51,False
2014-03-01,59,False
2014-03-02,59,False
2014-03-03,55,False
2014-03-04,57,False
2014-03-05,54,False
2014-03-06,47,False
2014-03-07,54,False
2014-03-08,60,False
2014-03-09,58,False
2014-03-10,47,False
2014-03-11,48,False
2014-03-12,50,False
2014-03-13,50,False
2014-03-14,51,False
2014-03-15,53,False
2014-03-16,58,False
