date,DISH Network,isPartial
2014-12-31,81,False
2015-01-01,85,False
2015-01-02,78,False
2015-01-03,79,False
2015-01-04,78,False
2015-01-05,77,False
2015-01-06,84,False
2015-01-07,68,False
2015-01-08,70,False
2015-01-09,67,False
2015-01-10,72,False
2015-01-11,76,False
2015-01-12,66,False
2015-01-13,60,False
2015-01-14,59,False
2015-01-15,58,False
2015-01-16,71,False
2015-01-17,64,False
2015-01-18,69,False
2015-01-19,53,False
2015-01-20,54,False
2015-01-21,54,False
2015-01-22,52,False
2015-01-23,57,False
2015-01-24,62,False
2015-01-25,61,False
2015-01-26,54,False
2015-01-27,55,False
2015-01-28,46,False
2015-01-29,50,False
2015-01-30,56,False
2015-01-31,68,False
2015-02-01,72,False
2015-02-02,50,False
2015-02-03,49,False
2015-02-04,47,False
2015-02-05,52,False
2015-02-06,56,False
2015-02-07,58,False
2015-02-08,61,False
2015-02-09,53,False
2015-02-10,48,False
2015-02-11,47,False
2015-02-12,48,False
2015-02-13,52,False
2015-02-14,63,False
2015-02-15,63,False
2015-02-16,51,False
2015-02-17,49,False
2015-02-18,47,False
2015-02-19,49,False
2015-02-20,55,False
2015-02-21,60,False
2015-02-22,55,False
2015-02-23,51,False
2015-02-24,52,False
2015-02-25,47,False
2015-02-26,50,False
2015-02-27,55,False
2015-02-28,55,False
2015-03-01,63,False
2015-03-02,47,False
2015-03-03,54,False
2015-03-04,51,False
2015-03-05,51,False
2015-03-06,52,False
2015-03-07,51,False
2015-03-08,46,False
2015-03-09,44,False
2015-03-10,46,False
2015-03-11,43,False
2015-03-12,45,False
2015-03-13,55,False
2015-03-14,58,False
2015-03-15,45,False
2015-03-16,46,False
2015-03-17,49,False
2015-03-18,46,False
2015-03-19,50,False
2015-03-20,53,False
2015-03-21,50,False
2015-03-22,52,False
2015-03-23,48,False
2015-03-24,41,False
2015-03-25,41,False
2015-03-26,44,False
2015-03-27,47,False
2015-03-28,51,False
2015-03-29,55,False
2015-03-30,45,False
2015-03-31,44,False
2015-04-01,47,False
2015-04-02,51,False
2015-04-03,55,False
2015-04-04,56,False
2015-04-05,49,False
2015-04-06,57,False
2015-04-07,52,False
2015-04-08,45,False
2015-04-09,42,False
2015-04-10,48,False
