date,DISH Network,isPartial
2012-08-26,60,False
2012-08-27,58,False
2012-08-28,52,False
2012-08-29,62,False
2012-08-30,58,False
2012-08-31,63,False
2012-09-01,89,False
2012-09-02,62,False
2012-09-03,58,False
2012-09-04,54,False
2012-09-05,59,False
2012-09-06,60,False
2012-09-07,65,False
2012-09-08,92,False
2012-09-09,75,False
2012-09-10,65,False
2012-09-11,58,False
2012-09-12,60,False
2012-09-13,63,False
2012-09-14,61,False
2012-09-15,100,False
2012-09-16,85,False
2012-09-17,62,False
2012-09-18,59,False
2012-09-19,55,False
2012-09-20,59,False
2012-09-21,60,False
2012-09-22,83,False
2012-09-23,67,False
2012-09-24,54,False
2012-09-25,49,False
2012-09-26,52,False
2012-09-27,51,False
2012-09-28,57,False
2012-09-29,69,False
2012-09-30,64,False
2012-10-01,65,False
2012-10-02,54,False
2012-10-03,58,False
2012-10-04,50,False
2012-10-05,63,False
2012-10-06,66,False
2012-10-07,72,False
2012-10-08,69,False
2012-10-09,51,False
2012-10-10,55,False
2012-10-11,59,False
2012-10-12,60,False
