date,DISH Network,isPartial
2015-12-06,49,False
2015-12-07,50,False
2015-12-08,44,False
2015-12-09,43,False
2015-12-10,43,False
2015-12-11,48,False
2015-12-12,53,False
2015-12-13,58,False
2015-12-14,42,False
2015-12-15,44,False
2015-12-16,44,False
2015-12-17,40,False
2015-12-18,49,False
2015-12-19,49,False
2015-12-20,60,False
2015-12-21,47,False
2015-12-22,41,False
2015-12-23,45,False
2015-12-24,50,False
2015-12-25,57,False
2015-12-26,55,False
2015-12-27,64,False
2015-12-28,54,False
2015-12-29,54,False
2015-12-30,55,False
2015-12-31,63,False
2016-01-01,58,False
2016-01-02,58,False
2016-01-03,54,False
2016-01-04,44,False
2016-01-05,45,False
2016-01-06,39,False
2016-01-07,44,False
2016-01-08,46,False
2016-01-09,46,False
2016-01-10,53,False
2016-01-11,41,False
2016-01-12,42,False
2016-01-13,43,False
2016-01-14,49,False
2016-01-15,55,False
2016-01-16,52,False
2016-01-17,53,False
2016-01-18,45,False
2016-01-19,47,False
2016-01-20,48,False
2016-01-21,47,False
2016-01-22,53,False
2016-01-23,53,False
2016-01-24,62,False
2016-01-25,41,False
2016-01-26,48,False
2016-01-27,45,False
2016-01-28,40,False
2016-01-29,41,False
2016-01-30,47,False
2016-01-31,55,False
2016-02-01,43,False
2016-02-02,48,False
2016-02-03,52,False
2016-02-04,44,False
2016-02-05,42,False
2016-02-06,47,False
2016-02-07,61,False
2016-02-08,47,False
2016-02-09,44,False
2016-02-10,46,False
2016-02-11,44,False
2016-02-12,48,False
2016-02-13,47,False
2016-02-14,45,False
2016-02-15,46,False
2016-02-16,40,False
2016-02-17,39,False
2016-02-18,37,False
2016-02-19,38,False
2016-02-20,38,False
2016-02-21,41,False
2016-02-22,34,False
2016-02-23,37,False
2016-02-24,36,False
2016-02-25,36,False
2016-02-26,39,False
2016-02-27,43,False
2016-02-28,38,False
2016-02-29,40,False
2016-03-01,35,False
2016-03-02,39,False
2016-03-03,39,False
2016-03-04,36,False
2016-03-05,44,False
2016-03-06,45,False
2016-03-07,37,False
2016-03-08,31,False
2016-03-09,38,False
2016-03-10,34,False
2016-03-11,35,False
2016-03-12,40,False
2016-03-13,36,False
2016-03-14,38,False
2016-03-15,47,False
2016-03-16,40,False
2016-03-17,36,False
2016-03-18,42,False
2016-03-19,43,False
2016-03-20,39,False
2016-03-21,36,False
2016-03-22,31,False
2016-03-23,28,False
2016-03-24,36,False
2016-03-25,40,False
2016-03-26,41,False
2016-03-27,42,False
2016-03-28,38,False
2016-03-29,33,False
2016-03-30,37,False
2016-03-31,42,False
2016-04-01,41,False
2016-04-02,50,False
2016-04-03,47,False
2016-04-04,41,False
2016-04-05,38,False
2016-04-06,41,False
2016-04-07,38,False
2016-04-08,36,False
2016-04-09,44,False
2016-04-10,45,False
2016-04-11,38,False
2016-04-12,36,False
2016-04-13,37,False
2016-04-14,36,False
2016-04-15,36,False
2016-04-16,35,False
2016-04-17,32,False
2016-04-18,36,False
2016-04-19,37,False
2016-04-20,59,False
2016-04-21,44,False
2016-04-22,35,False
2016-04-23,38,False
2016-04-24,31,False
2016-04-25,31,False
2016-04-26,35,False
2016-04-27,30,False
2016-04-28,34,False
2016-04-29,36,False
2016-04-30,39,False
2016-05-01,37,False
2016-05-02,37,False
2016-05-03,35,False
2016-05-04,32,False
