date,DISH Network,isPartial
2016-10-11,39,False
2016-10-12,46,False
2016-10-13,44,False
2016-10-14,47,False
2016-10-15,58,False
2016-10-16,52,False
2016-10-17,45,False
2016-10-18,42,False
2016-10-19,39,False
2016-10-20,41,False
2016-10-21,42,False
2016-10-22,55,False
2016-10-23,60,False
2016-10-24,46,False
2016-10-25,45,False
2016-10-26,40,False
2016-10-27,48,False
2016-10-28,46,False
2016-10-29,55,False
2016-10-30,52,False
2016-10-31,43,False
2016-11-01,36,False
2016-11-02,48,False
2016-11-03,53,False
2016-11-04,51,False
2016-11-05,59,False
2016-11-06,52,False
2016-11-07,43,False
2016-11-08,45,False
2016-11-09,37,False
2016-11-10,37,False
2016-11-11,40,False
2016-11-12,58,False
2016-11-13,58,False
2016-11-14,39,False
2016-11-15,38,False
2016-11-16,43,False
2016-11-17,44,False
2016-11-18,39,False
2016-11-19,66,False
2016-11-20,48,False
2016-11-21,40,False
2016-11-22,37,False
2016-11-23,35,False
2016-11-24,44,False
2016-11-25,51,False
2016-11-26,72,False
2016-11-27,48,False
2016-11-28,45,False
2016-11-29,48,False
2016-11-30,41,False
2016-12-01,49,False
2016-12-02,56,False
2016-12-03,59,False
2016-12-04,56,False
2016-12-05,44,False
2016-12-06,49,False
2016-12-07,39,False
2016-12-08,42,False
2016-12-09,42,False
2016-12-10,47,False
2016-12-11,43,False
2016-12-12,40,False
2016-12-13,40,False
2016-12-14,36,False
2016-12-15,38,False
2016-12-16,40,False
2016-12-17,53,False
2016-12-18,49,False
2016-12-19,37,False
2016-12-20,36,False
2016-12-21,36,False
2016-12-22,37,False
2016-12-23,43,False
2016-12-24,48,False
2016-12-25,74,False
2016-12-26,52,False
2016-12-27,55,False
2016-12-28,47,False
2016-12-29,49,False
2016-12-30,64,False
2016-12-31,64,False
2017-01-01,65,False
2017-01-02,58,False
2017-01-03,49,False
2017-01-04,46,False
2017-01-05,49,False
2017-01-06,53,False
2017-01-07,59,False
2017-01-08,55,False
2017-01-09,44,False
2017-01-10,43,False
2017-01-11,42,False
2017-01-12,38,False
2017-01-13,40,False
2017-01-14,49,False
2017-01-15,49,False
2017-01-16,46,False
2017-01-17,50,False
2017-01-18,41,False
2017-01-19,43,False
