date,DISH Network,isPartial
2013-07-07,49,False
2013-07-08,54,False
2013-07-09,50,False
2013-07-10,52,False
2013-07-11,52,False
2013-07-12,45,False
2013-07-13,56,False
2013-07-14,52,False
2013-07-15,55,False
2013-07-16,52,False
2013-07-17,55,False
2013-07-18,55,False
2013-07-19,49,False
2013-07-20,59,False
2013-07-21,55,False
2013-07-22,57,False
2013-07-23,49,False
2013-07-24,53,False
2013-07-25,52,False
2013-07-26,55,False
2013-07-27,48,False
2013-07-28,54,False
2013-07-29,53,False
2013-07-30,58,False
2013-07-31,55,False
2013-08-01,63,False
2013-08-02,65,False
2013-08-03,67,False
2013-08-04,63,False
2013-08-05,63,False
2013-08-06,63,False
2013-08-07,60,False
2013-08-08,60,False
2013-08-09,65,False
2013-08-10,65,False
2013-08-11,63,False
2013-08-12,62,False
2013-08-13,53,False
2013-08-14,59,False
2013-08-15,59,False
2013-08-16,66,False
2013-08-17,89,False
2013-08-18,65,False
2013-08-19,54,False
2013-08-20,60,False
2013-08-21,58,False
2013-08-22,56,False
2013-08-23,58,False
2013-08-24,60,False
2013-08-25,52,False
2013-08-26,60,False
2013-08-27,54,False
2013-08-28,55,False
2013-08-29,57,False
2013-08-30,62,False
2013-08-31,93,False
2013-09-01,60,False
2013-09-02,59,False
2013-09-03,61,False
2013-09-04,58,False
2013-09-05,58,False
2013-09-06,62,False
2013-09-07,90,False
2013-09-08,81,False
2013-09-09,54,False
2013-09-10,59,False
2013-09-11,53,False
2013-09-12,53,False
2013-09-13,61,False
2013-09-14,100,False
2013-09-15,91,False
2013-09-16,57,False
2013-09-17,70,False
2013-09-18,48,False
2013-09-19,53,False
2013-09-20,60,False
2013-09-21,69,False
2013-09-22,67,False
2013-09-23,54,False
2013-09-24,47,False
2013-09-25,48,False
2013-09-26,47,False
2013-09-27,54,False
2013-09-28,64,False
2013-09-29,63,False
2013-09-30,59,False
2013-10-01,55,False
2013-10-02,56,False
2013-10-03,60,False
2013-10-04,59,False
2013-10-05,68,False
2013-10-06,63,False
2013-10-07,57,False
2013-10-08,53,False
2013-10-09,51,False
2013-10-10,51,False
2013-10-11,62,False
2013-10-12,71,False
2013-10-13,63,False
2013-10-14,57,False
2013-10-15,52,False
2013-10-16,49,False
2013-10-17,50,False
2013-10-18,56,False
2013-10-19,61,False
2013-10-20,63,False
2013-10-21,46,False
2013-10-22,51,False
2013-10-23,52,False
2013-10-24,40,False
2013-10-25,52,False
2013-10-26,61,False
2013-10-27,53,False
2013-10-28,50,False
2013-10-29,49,False
2013-10-30,51,False
2013-10-31,46,False
2013-11-01,54,False
2013-11-02,64,False
2013-11-03,49,False
2013-11-04,49,False
2013-11-05,50,False
2013-11-06,46,False
