date,Xilinx,isPartial
2014-07-12,27,False
2014-07-13,30,False
2014-07-14,60,False
2014-07-15,76,False
2014-07-16,77,False
2014-07-17,72,False
2014-07-18,55,False
2014-07-19,21,False
2014-07-20,13,False
2014-07-21,48,False
2014-07-22,85,False
2014-07-23,69,False
2014-07-24,65,False
