date,Xilinx,isPartial
2013-10-28,58,False
2013-10-29,61,False
2013-10-30,53,False
2013-10-31,62,False
2013-11-01,55,False
2013-11-02,28,False
2013-11-03,29,False
2013-11-04,44,False
2013-11-05,69,False
2013-11-06,62,False
