date,Autodesk,isPartial
2013-06-04,79,False
2013-06-05,82,False
2013-06-06,83,False
2013-06-07,71,False
2013-06-08,54,False
2013-06-09,50,False
2013-06-10,75,False
2013-06-11,77,False
2013-06-12,83,False
2013-06-13,78,False
2013-06-14,79,False
2013-06-15,57,False
2013-06-16,52,False
2013-06-17,79,False
2013-06-18,83,False
2013-06-19,84,False
2013-06-20,79,False
2013-06-21,76,False
2013-06-22,57,False
2013-06-23,51,False
2013-06-24,74,False
2013-06-25,84,False
2013-06-26,80,False
2013-06-27,81,False
2013-06-28,69,False
2013-06-29,54,False
2013-06-30,48,False
2013-07-01,73,False
2013-07-02,76,False
2013-07-03,82,False
2013-07-04,73,False
2013-07-05,68,False
2013-07-06,48,False
2013-07-07,49,False
2013-07-08,70,False
2013-07-09,76,False
2013-07-10,71,False
2013-07-11,80,False
2013-07-12,76,False
2013-07-13,51,False
2013-07-14,45,False
2013-07-15,79,False
2013-07-16,80,False
2013-07-17,82,False
2013-07-18,78,False
2013-07-19,68,False
2013-07-20,52,False
2013-07-21,48,False
2013-07-22,68,False
2013-07-23,73,False
2013-07-24,73,False
2013-07-25,75,False
2013-07-26,76,False
2013-07-27,52,False
2013-07-28,45,False
2013-07-29,73,False
2013-07-30,71,False
2013-07-31,76,False
2013-08-01,77,False
2013-08-02,66,False
2013-08-03,48,False
2013-08-04,48,False
2013-08-05,70,False
2013-08-06,70,False
2013-08-07,75,False
2013-08-08,71,False
2013-08-09,66,False
2013-08-10,51,False
2013-08-11,45,False
2013-08-12,75,False
2013-08-13,71,False
2013-08-14,74,False
2013-08-15,76,False
2013-08-16,67,False
2013-08-17,52,False
2013-08-18,53,False
2013-08-19,74,False
2013-08-20,80,False
2013-08-21,77,False
2013-08-22,78,False
2013-08-23,69,False
2013-08-24,50,False
2013-08-25,51,False
2013-08-26,73,False
2013-08-27,80,False
2013-08-28,85,False
2013-08-29,79,False
2013-08-30,81,False
2013-08-31,56,False
2013-09-01,53,False
2013-09-02,75,False
2013-09-03,78,False
2013-09-04,81,False
2013-09-05,93,False
2013-09-06,76,False
2013-09-07,57,False
2013-09-08,54,False
2013-09-09,81,False
2013-09-10,87,False
2013-09-11,93,False
2013-09-12,84,False
2013-09-13,82,False
2013-09-14,61,False
2013-09-15,57,False
2013-09-16,85,False
2013-09-17,88,False
2013-09-18,89,False
2013-09-19,82,False
2013-09-20,81,False
2013-09-21,65,False
2013-09-22,59,False
2013-09-23,85,False
2013-09-24,87,False
2013-09-25,96,False
2013-09-26,100,False
2013-09-27,82,False
2013-09-28,64,False
2013-09-29,61,False
2013-09-30,83,False
2013-10-01,93,False
2013-10-02,96,False
2013-10-03,88,False
2013-10-04,83,False
2013-10-05,64,False
2013-10-06,58,False
2013-10-07,93,False
2013-10-08,91,False
2013-10-09,100,False
2013-10-10,97,False
2013-10-11,85,False
2013-10-12,63,False
2013-10-13,60,False
2013-10-14,90,False
2013-10-15,84,False
2013-10-16,90,False
2013-10-17,86,False
2013-10-18,88,False
2013-10-19,62,False
2013-10-20,62,False
2013-10-21,80,False
2013-10-22,87,False
2013-10-23,97,False
2013-10-24,91,False
2013-10-25,86,False
2013-10-26,61,False
2013-10-27,61,False
2013-10-28,91,False
2013-10-29,87,False
2013-10-30,89,False
2013-10-31,88,False
2013-11-01,75,False
2013-11-02,61,False
2013-11-03,60,False
2013-11-04,83,False
2013-11-05,93,False
2013-11-06,91,False
