date,Autodesk,isPartial
2012-10-07,67,False
2012-10-08,85,False
2012-10-09,96,False
2012-10-10,96,False
2012-10-11,91,False
2012-10-12,91,False
2012-10-13,68,False
2012-10-14,59,False
2012-10-15,91,False
2012-10-16,94,False
2012-10-17,92,False
2012-10-18,90,False
2012-10-19,87,False
2012-10-20,64,False
2012-10-21,65,False
2012-10-22,95,False
2012-10-23,92,False
2012-10-24,89,False
2012-10-25,90,False
2012-10-26,83,False
2012-10-27,62,False
2012-10-28,61,False
2012-10-29,80,False
2012-10-30,84,False
2012-10-31,84,False
2012-11-01,78,False
2012-11-02,82,False
2012-11-03,59,False
2012-11-04,59,False
2012-11-05,79,False
2012-11-06,82,False
2012-11-07,85,False
2012-11-08,85,False
2012-11-09,90,False
2012-11-10,62,False
2012-11-11,63,False
2012-11-12,82,False
2012-11-13,81,False
2012-11-14,94,False
2012-11-15,84,False
2012-11-16,82,False
2012-11-17,64,False
2012-11-18,59,False
2012-11-19,86,False
2012-11-20,89,False
2012-11-21,84,False
2012-11-22,79,False
2012-11-23,72,False
2012-11-24,65,False
2012-11-25,60,False
2012-11-26,85,False
2012-11-27,99,False
2012-11-28,85,False
2012-11-29,93,False
2012-11-30,87,False
2012-12-01,66,False
2012-12-02,55,False
2012-12-03,82,False
2012-12-04,88,False
2012-12-05,81,False
2012-12-06,82,False
2012-12-07,76,False
2012-12-08,56,False
2012-12-09,54,False
2012-12-10,73,False
2012-12-11,84,False
2012-12-12,74,False
2012-12-13,78,False
2012-12-14,76,False
2012-12-15,58,False
2012-12-16,48,False
2012-12-17,74,False
2012-12-18,76,False
2012-12-19,71,False
2012-12-20,72,False
2012-12-21,69,False
2012-12-22,49,False
2012-12-23,49,False
2012-12-24,48,False
2012-12-25,48,False
2012-12-26,54,False
2012-12-27,59,False
2012-12-28,56,False
2012-12-29,52,False
2012-12-30,40,False
2012-12-31,44,False
2013-01-01,43,False
2013-01-02,61,False
2013-01-03,67,False
2013-01-04,66,False
2013-01-05,54,False
2013-01-06,52,False
2013-01-07,77,False
2013-01-08,84,False
2013-01-09,87,False
2013-01-10,83,False
2013-01-11,83,False
2013-01-12,66,False
2013-01-13,62,False
2013-01-14,79,False
2013-01-15,86,False
2013-01-16,84,False
2013-01-17,81,False
2013-01-18,85,False
2013-01-19,64,False
2013-01-20,54,False
2013-01-21,78,False
2013-01-22,86,False
2013-01-23,83,False
2013-01-24,89,False
2013-01-25,82,False
2013-01-26,62,False
2013-01-27,52,False
2013-01-28,83,False
2013-01-29,83,False
2013-01-30,91,False
2013-01-31,89,False
2013-02-01,87,False
2013-02-02,67,False
2013-02-03,60,False
2013-02-04,80,False
2013-02-05,84,False
2013-02-06,88,False
2013-02-07,88,False
2013-02-08,80,False
2013-02-09,60,False
2013-02-10,60,False
2013-02-11,81,False
2013-02-12,82,False
2013-02-13,83,False
2013-02-14,78,False
2013-02-15,77,False
2013-02-16,67,False
2013-02-17,59,False
2013-02-18,83,False
2013-02-19,85,False
