date,Autodesk,isPartial
2013-11-06,89,False
2013-11-07,92,False
2013-11-08,83,False
2013-11-09,60,False
2013-11-10,59,False
2013-11-11,79,False
2013-11-12,87,False
2013-11-13,85,False
2013-11-14,85,False
2013-11-15,79,False
2013-11-16,61,False
2013-11-17,59,False
2013-11-18,82,False
2013-11-19,81,False
2013-11-20,85,False
2013-11-21,86,False
2013-11-22,76,False
2013-11-23,59,False
2013-11-24,57,False
2013-11-25,76,False
2013-11-26,85,False
2013-11-27,82,False
2013-11-28,69,False
2013-11-29,67,False
2013-11-30,49,False
2013-12-01,51,False
2013-12-02,74,False
2013-12-03,80,False
2013-12-04,78,False
2013-12-05,76,False
2013-12-06,72,False
2013-12-07,56,False
2013-12-08,53,False
2013-12-09,67,False
2013-12-10,76,False
2013-12-11,77,False
2013-12-12,70,False
2013-12-13,66,False
2013-12-14,48,False
2013-12-15,51,False
2013-12-16,70,False
2013-12-17,72,False
2013-12-18,71,False
2013-12-19,69,False
2013-12-20,64,False
2013-12-21,45,False
2013-12-22,43,False
2013-12-23,57,False
2013-12-24,44,False
2013-12-25,43,False
2013-12-26,50,False
2013-12-27,46,False
2013-12-28,47,False
2013-12-29,40,False
2013-12-30,49,False
2013-12-31,45,False
2014-01-01,37,False
2014-01-02,57,False
2014-01-03,53,False
2014-01-04,44,False
2014-01-05,42,False
2014-01-06,64,False
2014-01-07,69,False
2014-01-08,75,False
2014-01-09,80,False
2014-01-10,74,False
2014-01-11,49,False
2014-01-12,51,False
2014-01-13,75,False
2014-01-14,74,False
2014-01-15,76,False
2014-01-16,78,False
2014-01-17,73,False
2014-01-18,55,False
2014-01-19,50,False
2014-01-20,74,False
2014-01-21,77,False
2014-01-22,88,False
2014-01-23,78,False
2014-01-24,73,False
2014-01-25,51,False
2014-01-26,48,False
2014-01-27,74,False
2014-01-28,79,False
2014-01-29,76,False
2014-01-30,78,False
2014-01-31,71,False
2014-02-01,55,False
2014-02-02,51,False
2014-02-03,71,False
2014-02-04,77,False
2014-02-05,76,False
2014-02-06,73,False
2014-02-07,77,False
2014-02-08,56,False
2014-02-09,57,False
2014-02-10,77,False
2014-02-11,83,False
2014-02-12,81,False
2014-02-13,77,False
2014-02-14,75,False
2014-02-15,53,False
2014-02-16,52,False
2014-02-17,72,False
2014-02-18,81,False
2014-02-19,80,False
2014-02-20,86,False
2014-02-21,76,False
2014-02-22,58,False
2014-02-23,56,False
2014-02-24,82,False
2014-02-25,82,False
2014-02-26,82,False
2014-02-27,83,False
2014-02-28,80,False
2014-03-01,58,False
2014-03-02,54,False
2014-03-03,76,False
2014-03-04,86,False
2014-03-05,83,False
2014-03-06,84,False
2014-03-07,80,False
2014-03-08,59,False
2014-03-09,54,False
2014-03-10,77,False
2014-03-11,82,False
2014-03-12,80,False
2014-03-13,79,False
2014-03-14,72,False
2014-03-15,59,False
2014-03-16,54,False
