date,Autodesk,isPartial
2014-11-27,70,False
2014-11-28,66,False
2014-11-29,52,False
2014-11-30,54,False
2014-12-01,86,False
2014-12-02,94,False
2014-12-03,93,False
2014-12-04,87,False
2014-12-05,77,False
2014-12-06,57,False
2014-12-07,52,False
2014-12-08,77,False
2014-12-09,80,False
2014-12-10,81,False
2014-12-11,83,False
2014-12-12,79,False
2014-12-13,53,False
2014-12-14,56,False
2014-12-15,72,False
2014-12-16,79,False
2014-12-17,79,False
2014-12-18,72,False
2014-12-19,60,False
2014-12-20,43,False
2014-12-21,52,False
2014-12-22,63,False
2014-12-23,57,False
2014-12-24,51,False
2014-12-25,45,False
2014-12-26,45,False
2014-12-27,50,False
2014-12-28,46,False
2014-12-29,57,False
2014-12-30,57,False
2014-12-31,37,False
2015-01-01,42,False
2015-01-02,46,False
2015-01-03,47,False
2015-01-04,48,False
2015-01-05,68,False
2015-01-06,75,False
2015-01-07,82,False
2015-01-08,77,False
2015-01-09,74,False
2015-01-10,50,False
2015-01-11,48,False
2015-01-12,85,False
2015-01-13,79,False
2015-01-14,82,False
2015-01-15,83,False
2015-01-16,78,False
2015-01-17,59,False
2015-01-18,55,False
2015-01-19,78,False
2015-01-20,82,False
2015-01-21,85,False
2015-01-22,84,False
2015-01-23,79,False
2015-01-24,63,False
2015-01-25,55,False
2015-01-26,67,False
2015-01-27,92,False
2015-01-28,87,False
2015-01-29,92,False
2015-01-30,84,False
2015-01-31,55,False
2015-02-01,56,False
2015-02-02,76,False
2015-02-03,86,False
2015-02-04,80,False
2015-02-05,93,False
2015-02-06,86,False
2015-02-07,49,False
2015-02-08,59,False
2015-02-09,81,False
2015-02-10,87,False
2015-02-11,81,False
2015-02-12,78,False
2015-02-13,80,False
2015-02-14,50,False
2015-02-15,55,False
2015-02-16,64,False
2015-02-17,74,False
2015-02-18,85,False
2015-02-19,87,False
2015-02-20,75,False
2015-02-21,54,False
2015-02-22,53,False
2015-02-23,84,False
2015-02-24,83,False
2015-02-25,85,False
2015-02-26,90,False
2015-02-27,86,False
2015-02-28,59,False
2015-03-01,60,False
2015-03-02,82,False
2015-03-03,87,False
2015-03-04,87,False
2015-03-05,89,False
2015-03-06,86,False
2015-03-07,64,False
2015-03-08,55,False
2015-03-09,83,False
2015-03-10,74,False
2015-03-11,82,False
2015-03-12,86,False
2015-03-13,81,False
2015-03-14,57,False
2015-03-15,68,False
2015-03-16,78,False
2015-03-17,82,False
2015-03-18,85,False
2015-03-19,88,False
2015-03-20,81,False
2015-03-21,61,False
2015-03-22,58,False
2015-03-23,80,False
2015-03-24,85,False
2015-03-25,100,False
2015-03-26,99,False
2015-03-27,85,False
2015-03-28,65,False
2015-03-29,60,False
2015-03-30,82,False
2015-03-31,91,False
2015-04-01,82,False
2015-04-02,85,False
2015-04-03,68,False
2015-04-04,61,False
2015-04-05,58,False
2015-04-06,64,False
2015-04-07,86,False
2015-04-08,90,False
2015-04-09,89,False
2015-04-10,70,False
