date,Autodesk,isPartial
2012-04-06,71,False
2012-04-07,62,False
2012-04-08,53,False
2012-04-09,77,False
2012-04-10,84,False
2012-04-11,84,False
2012-04-12,89,False
2012-04-13,82,False
2012-04-14,61,False
2012-04-15,66,False
2012-04-16,82,False
2012-04-17,88,False
2012-04-18,88,False
2012-04-19,86,False
2012-04-20,83,False
2012-04-21,64,False
2012-04-22,64,False
2012-04-23,83,False
2012-04-24,76,False
2012-04-25,88,False
2012-04-26,87,False
2012-04-27,78,False
2012-04-28,58,False
2012-04-29,59,False
2012-04-30,71,False
2012-05-01,73,False
2012-05-02,82,False
2012-05-03,81,False
2012-05-04,69,False
2012-05-05,54,False
2012-05-06,51,False
2012-05-07,64,False
2012-05-08,81,False
2012-05-09,86,False
2012-05-10,80,False
2012-05-11,82,False
2012-05-12,60,False
2012-05-13,54,False
2012-05-14,76,False
2012-05-15,85,False
2012-05-16,82,False
2012-05-17,69,False
2012-05-18,80,False
2012-05-19,58,False
2012-05-20,51,False
2012-05-21,74,False
2012-05-22,76,False
2012-05-23,83,False
2012-05-24,83,False
2012-05-25,79,False
2012-05-26,53,False
2012-05-27,52,False
2012-05-28,70,False
2012-05-29,72,False
2012-05-30,74,False
2012-05-31,80,False
2012-06-01,74,False
2012-06-02,53,False
2012-06-03,60,False
2012-06-04,73,False
