date,Autodesk,isPartial
2017-07-04,69,False
2017-07-05,75,False
2017-07-06,66,False
2017-07-07,68,False
2017-07-08,41,False
2017-07-09,44,False
2017-07-10,74,False
2017-07-11,67,False
2017-07-12,79,False
2017-07-13,71,False
2017-07-14,57,False
2017-07-15,46,False
2017-07-16,53,False
2017-07-17,68,False
2017-07-18,75,False
2017-07-19,70,False
2017-07-20,69,False
2017-07-21,73,False
2017-07-22,41,False
2017-07-23,48,False
2017-07-24,73,False
2017-07-25,71,False
2017-07-26,79,False
2017-07-27,74,False
2017-07-28,69,False
2017-07-29,43,False
2017-07-30,44,False
2017-07-31,67,False
2017-08-01,67,False
2017-08-02,73,False
2017-08-03,70,False
2017-08-04,67,False
2017-08-05,50,False
2017-08-06,42,False
2017-08-07,62,False
2017-08-08,68,False
2017-08-09,78,False
2017-08-10,78,False
2017-08-11,69,False
2017-08-12,51,False
2017-08-13,46,False
2017-08-14,65,False
2017-08-15,70,False
2017-08-16,72,False
2017-08-17,69,False
2017-08-18,68,False
2017-08-19,41,False
2017-08-20,45,False
2017-08-21,74,False
2017-08-22,74,False
2017-08-23,77,False
2017-08-24,76,False
2017-08-25,71,False
2017-08-26,40,False
2017-08-27,40,False
2017-08-28,65,False
2017-08-29,77,False
2017-08-30,82,False
2017-08-31,79,False
2017-09-01,68,False
2017-09-02,48,False
2017-09-03,41,False
2017-09-04,68,False
2017-09-05,77,False
2017-09-06,76,False
2017-09-07,88,False
2017-09-08,72,False
2017-09-09,49,False
2017-09-10,46,False
2017-09-11,77,False
2017-09-12,89,False
2017-09-13,87,False
2017-09-14,84,False
2017-09-15,76,False
2017-09-16,52,False
2017-09-17,47,False
2017-09-18,84,False
2017-09-19,83,False
2017-09-20,89,False
2017-09-21,83,False
2017-09-22,77,False
2017-09-23,51,False
2017-09-24,51,False
2017-09-25,78,False
2017-09-26,83,False
2017-09-27,84,False
2017-09-28,86,False
2017-09-29,76,False
2017-09-30,52,False
2017-10-01,51,False
2017-10-02,75,False
2017-10-03,82,False
2017-10-04,87,False
2017-10-05,91,False
2017-10-06,83,False
