date,Autodesk,isPartial
2014-03-21,88,False
2014-03-22,60,False
2014-03-23,56,False
2014-03-24,84,False
2014-03-25,83,False
2014-03-26,86,False
2014-03-27,92,False
2014-03-28,86,False
2014-03-29,61,False
2014-03-30,54,False
2014-03-31,88,False
2014-04-01,85,False
2014-04-02,93,False
2014-04-03,93,False
2014-04-04,83,False
2014-04-05,62,False
2014-04-06,69,False
2014-04-07,79,False
2014-04-08,89,False
2014-04-09,82,False
2014-04-10,87,False
2014-04-11,86,False
2014-04-12,58,False
2014-04-13,58,False
2014-04-14,90,False
2014-04-15,86,False
2014-04-16,83,False
2014-04-17,80,False
2014-04-18,71,False
2014-04-19,51,False
2014-04-20,51,False
2014-04-21,68,False
2014-04-22,86,False
2014-04-23,100,False
2014-04-24,84,False
2014-04-25,84,False
2014-04-26,55,False
2014-04-27,57,False
2014-04-28,77,False
2014-04-29,81,False
2014-04-30,86,False
2014-05-01,72,False
2014-05-02,75,False
2014-05-03,50,False
2014-05-04,52,False
2014-05-05,84,False
2014-05-06,90,False
2014-05-07,88,False
2014-05-08,84,False
2014-05-09,81,False
2014-05-10,57,False
2014-05-11,53,False
2014-05-12,83,False
2014-05-13,89,False
2014-05-14,86,False
2014-05-15,95,False
2014-05-16,80,False
2014-05-17,52,False
2014-05-18,61,False
2014-05-19,76,False
2014-05-20,94,False
2014-05-21,85,False
2014-05-22,80,False
2014-05-23,74,False
2014-05-24,59,False
2014-05-25,51,False
2014-05-26,64,False
2014-05-27,83,False
2014-05-28,85,False
2014-05-29,81,False
2014-05-30,67,False
2014-05-31,55,False
2014-06-01,50,False
2014-06-02,75,False
2014-06-03,76,False
2014-06-04,74,False
2014-06-05,80,False
2014-06-06,72,False
2014-06-07,55,False
2014-06-08,44,False
2014-06-09,71,False
2014-06-10,73,False
2014-06-11,75,False
2014-06-12,74,False
2014-06-13,66,False
2014-06-14,50,False
2014-06-15,40,False
2014-06-16,72,False
2014-06-17,71,False
2014-06-18,72,False
2014-06-19,71,False
2014-06-20,65,False
2014-06-21,49,False
2014-06-22,45,False
2014-06-23,64,False
2014-06-24,68,False
2014-06-25,69,False
2014-06-26,66,False
2014-06-27,66,False
2014-06-28,49,False
2014-06-29,43,False
2014-06-30,74,False
2014-07-01,75,False
2014-07-02,76,False
2014-07-03,68,False
2014-07-04,60,False
2014-07-05,44,False
2014-07-06,43,False
2014-07-07,64,False
2014-07-08,70,False
2014-07-09,60,False
2014-07-10,68,False
2014-07-11,60,False
2014-07-12,45,False
2014-07-13,40,False
2014-07-14,76,False
2014-07-15,67,False
2014-07-16,70,False
2014-07-17,78,False
2014-07-18,69,False
2014-07-19,50,False
2014-07-20,44,False
2014-07-21,76,False
2014-07-22,67,False
2014-07-23,73,False
2014-07-24,74,False
