date,Ross Stores,isPartial
2012-12-13,54,False
2012-12-14,47,False
2012-12-15,67,False
2012-12-16,53,False
2012-12-17,41,False
2012-12-18,66,False
2012-12-19,66,False
2012-12-20,42,False
2012-12-21,50,False
2012-12-22,66,False
2012-12-23,62,False
2012-12-24,79,False
2012-12-25,56,False
2012-12-26,35,False
2012-12-27,64,False
2012-12-28,55,False
2012-12-29,41,False
2012-12-30,74,False
2012-12-31,60,False
2013-01-01,58,False
2013-01-02,39,False
2013-01-03,46,False
2013-01-04,43,False
2013-01-05,48,False
2013-01-06,59,False
2013-01-07,47,False
2013-01-08,34,False
2013-01-09,27,False
2013-01-10,31,False
2013-01-11,43,False
2013-01-12,42,False
2013-01-13,52,False
2013-01-14,46,False
2013-01-15,27,False
2013-01-16,35,False
2013-01-17,40,False
2013-01-18,30,False
2013-01-19,43,False
2013-01-20,50,False
2013-01-21,40,False
2013-01-22,27,False
2013-01-23,37,False
2013-01-24,42,False
2013-01-25,33,False
2013-01-26,34,False
2013-01-27,57,False
2013-01-28,42,False
2013-01-29,34,False
2013-01-30,25,False
2013-01-31,24,False
2013-02-01,32,False
2013-02-02,41,False
2013-02-03,55,False
2013-02-04,33,False
2013-02-05,33,False
2013-02-06,21,False
2013-02-07,21,False
2013-02-08,50,False
2013-02-09,42,False
2013-02-10,44,False
2013-02-11,32,False
2013-02-12,49,False
2013-02-13,44,False
2013-02-14,39,False
2013-02-15,35,False
2013-02-16,50,False
2013-02-17,41,False
2013-02-18,34,False
2013-02-19,27,False
