date,Ross Stores,isPartial
2014-05-16,43,False
2014-05-17,48,False
2014-05-18,54,False
2014-05-19,39,False
2014-05-20,37,False
2014-05-21,47,False
2014-05-22,43,False
2014-05-23,39,False
2014-05-24,50,False
2014-05-25,59,False
2014-05-26,37,False
2014-05-27,37,False
2014-05-28,39,False
2014-05-29,39,False
2014-05-30,42,False
2014-05-31,49,False
2014-06-01,49,False
2014-06-02,47,False
2014-06-03,37,False
2014-06-04,41,False
2014-06-05,43,False
2014-06-06,43,False
2014-06-07,43,False
2014-06-08,57,False
2014-06-09,36,False
2014-06-10,40,False
2014-06-11,36,False
2014-06-12,37,False
2014-06-13,44,False
2014-06-14,50,False
2014-06-15,46,False
2014-06-16,43,False
2014-06-17,45,False
2014-06-18,43,False
2014-06-19,41,False
2014-06-20,34,False
2014-06-21,52,False
2014-06-22,41,False
2014-06-23,39,False
2014-06-24,36,False
2014-06-25,39,False
2014-06-26,28,False
2014-06-27,42,False
2014-06-28,52,False
2014-06-29,50,False
2014-06-30,38,False
2014-07-01,38,False
2014-07-02,35,False
2014-07-03,50,False
2014-07-04,74,False
2014-07-05,48,False
2014-07-06,48,False
2014-07-07,38,False
2014-07-08,43,False
2014-07-09,40,False
2014-07-10,36,False
2014-07-11,33,False
2014-07-12,48,False
2014-07-13,43,False
2014-07-14,43,False
2014-07-15,32,False
2014-07-16,41,False
2014-07-17,36,False
2014-07-18,32,False
2014-07-19,52,False
2014-07-20,57,False
2014-07-21,42,False
2014-07-22,35,False
2014-07-23,39,False
2014-07-24,45,False
