date,T-Mobile,isPartial
2012-08-16,60,False
2012-08-17,61,False
2012-08-18,52,False
2012-08-19,56,False
2012-08-20,69,False
2012-08-21,67,False
2012-08-22,69,False
2012-08-23,64,False
2012-08-24,61,False
2012-08-25,59,False
2012-08-26,58,False
2012-08-27,65,False
2012-08-28,62,False
2012-08-29,61,False
2012-08-30,67,False
2012-08-31,60,False
2012-09-01,57,False
2012-09-02,57,False
2012-09-03,62,False
2012-09-04,64,False
2012-09-05,67,False
2012-09-06,61,False
2012-09-07,63,False
2012-09-08,54,False
2012-09-09,58,False
2012-09-10,62,False
2012-09-11,62,False
2012-09-12,77,False
2012-09-13,97,False
2012-09-14,100,False
2012-09-15,77,False
2012-09-16,72,False
2012-09-17,79,False
2012-09-18,70,False
2012-09-19,71,False
2012-09-20,72,False
2012-09-21,86,False
2012-09-22,68,False
2012-09-23,70,False
2012-09-24,77,False
2012-09-25,66,False
2012-09-26,70,False
2012-09-27,66,False
2012-09-28,74,False
2012-09-29,63,False
2012-09-30,65,False
2012-10-01,71,False
2012-10-02,66,False
2012-10-03,67,False
2012-10-04,65,False
2012-10-05,61,False
2012-10-06,56,False
2012-10-07,55,False
2012-10-08,61,False
2012-10-09,62,False
2012-10-10,64,False
2012-10-11,60,False
2012-10-12,56,False
