date,T-Mobile,isPartial
2013-08-01,76,False
2013-08-02,79,False
2013-08-03,69,False
2013-08-04,73,False
2013-08-05,80,False
2013-08-06,79,False
2013-08-07,78,False
2013-08-08,90,False
2013-08-09,86,False
2013-08-10,75,False
2013-08-11,69,False
2013-08-12,83,False
2013-08-13,80,False
2013-08-14,79,False
2013-08-15,73,False
2013-08-16,76,False
2013-08-17,67,False
2013-08-18,67,False
2013-08-19,78,False
2013-08-20,73,False
2013-08-21,75,False
2013-08-22,74,False
2013-08-23,73,False
2013-08-24,64,False
2013-08-25,69,False
2013-08-26,76,False
2013-08-27,77,False
2013-08-28,76,False
2013-08-29,75,False
2013-08-30,73,False
2013-08-31,68,False
2013-09-01,68,False
2013-09-02,77,False
2013-09-03,76,False
2013-09-04,72,False
2013-09-05,71,False
2013-09-06,69,False
2013-09-07,62,False
2013-09-08,65,False
2013-09-09,73,False
2013-09-10,82,False
2013-09-11,87,False
2013-09-12,81,False
2013-09-13,83,False
2013-09-14,69,False
2013-09-15,68,False
2013-09-16,81,False
2013-09-17,83,False
2013-09-18,76,False
2013-09-19,76,False
2013-09-20,93,False
2013-09-21,75,False
2013-09-22,69,False
2013-09-23,84,False
2013-09-24,80,False
2013-09-25,76,False
2013-09-26,76,False
2013-09-27,69,False
2013-09-28,66,False
2013-09-29,69,False
2013-09-30,78,False
2013-10-01,74,False
2013-10-02,69,False
2013-10-03,69,False
2013-10-04,72,False
2013-10-05,65,False
2013-10-06,62,False
2013-10-07,72,False
2013-10-08,71,False
2013-10-09,76,False
2013-10-10,81,False
2013-10-11,70,False
2013-10-12,65,False
2013-10-13,67,False
2013-10-14,80,False
2013-10-15,72,False
2013-10-16,71,False
2013-10-17,66,False
2013-10-18,67,False
2013-10-19,60,False
2013-10-20,61,False
2013-10-21,71,False
2013-10-22,71,False
2013-10-23,72,False
2013-10-24,74,False
2013-10-25,70,False
2013-10-26,70,False
2013-10-27,67,False
2013-10-28,70,False
2013-10-29,70,False
2013-10-30,68,False
2013-10-31,74,False
2013-11-01,73,False
2013-11-02,69,False
2013-11-03,70,False
2013-11-04,76,False
2013-11-05,76,False
2013-11-06,74,False
