date,Alphabet,isPartial
2016-11-15,85,False
2016-11-16,80,False
2016-11-17,82,False
2016-11-18,76,False
2016-11-19,66,False
2016-11-20,69,False
2016-11-21,73,False
2016-11-22,75,False
2016-11-23,73,False
2016-11-24,67,False
2016-11-25,63,False
2016-11-26,67,False
2016-11-27,68,False
2016-11-28,75,False
2016-11-29,79,False
2016-11-30,81,False
2016-12-01,79,False
2016-12-02,72,False
2016-12-03,67,False
2016-12-04,68,False
2016-12-05,76,False
2016-12-06,76,False
2016-12-07,77,False
2016-12-08,82,False
2016-12-09,74,False
2016-12-10,62,False
2016-12-11,67,False
2016-12-12,77,False
2016-12-13,77,False
2016-12-14,81,False
2016-12-15,77,False
2016-12-16,72,False
2016-12-17,63,False
2016-12-18,63,False
2016-12-19,69,False
2016-12-20,70,False
2016-12-21,71,False
2016-12-22,70,False
2016-12-23,66,False
2016-12-24,66,False
2016-12-25,58,False
2016-12-26,60,False
2016-12-27,60,False
2016-12-28,62,False
2016-12-29,65,False
2016-12-30,66,False
2016-12-31,61,False
2017-01-01,59,False
2017-01-02,61,False
2017-01-03,69,False
2017-01-04,77,False
2017-01-05,76,False
2017-01-06,70,False
2017-01-07,64,False
2017-01-08,68,False
2017-01-09,73,False
2017-01-10,74,False
2017-01-11,78,False
2017-01-12,78,False
2017-01-13,76,False
2017-01-14,63,False
2017-01-15,63,False
2017-01-16,68,False
2017-01-17,77,False
2017-01-18,76,False
2017-01-19,78,False
