date,Fastenal,isPartial
2014-05-12,78,False
2014-05-13,86,False
2014-05-14,73,False
2014-05-15,70,False
2014-05-16,75,False
2014-05-17,28,False
2014-05-18,21,False
2014-05-19,85,False
2014-05-20,70,False
2014-05-21,84,False
2014-05-22,62,False
2014-05-23,47,False
2014-05-24,20,False
2014-05-25,13,False
2014-05-26,28,False
2014-05-27,81,False
2014-05-28,83,False
2014-05-29,75,False
2014-05-30,63,False
2014-05-31,28,False
2014-06-01,19,False
2014-06-02,69,False
2014-06-03,80,False
2014-06-04,68,False
2014-06-05,69,False
2014-06-06,75,False
2014-06-07,21,False
2014-06-08,20,False
2014-06-09,65,False
2014-06-10,75,False
2014-06-11,70,False
2014-06-12,71,False
2014-06-13,87,False
2014-06-14,27,False
2014-06-15,12,False
2014-06-16,71,False
2014-06-17,65,False
2014-06-18,87,False
2014-06-19,72,False
2014-06-20,70,False
2014-06-21,27,False
2014-06-22,20,False
2014-06-23,83,False
2014-06-24,81,False
2014-06-25,85,False
2014-06-26,73,False
2014-06-27,66,False
2014-06-28,25,False
2014-06-29,13,False
2014-06-30,69,False
2014-07-01,80,False
2014-07-02,73,False
2014-07-03,69,False
2014-07-04,33,False
2014-07-05,27,False
2014-07-06,11,False
2014-07-07,78,False
2014-07-08,80,False
2014-07-09,74,False
2014-07-10,97,False
2014-07-11,67,False
2014-07-12,24,False
2014-07-13,11,False
2014-07-14,79,False
2014-07-15,74,False
2014-07-16,80,False
2014-07-17,70,False
2014-07-18,78,False
2014-07-19,21,False
2014-07-20,16,False
2014-07-21,79,False
2014-07-22,100,False
2014-07-23,77,False
2014-07-24,76,False
