date,Fastenal,isPartial
2012-02-02,86,False
2012-02-03,71,False
2012-02-04,29,False
2012-02-05,14,False
2012-02-06,78,False
2012-02-07,72,False
2012-02-08,65,False
2012-02-09,70,False
2012-02-10,67,False
2012-02-11,30,False
2012-02-12,15,False
2012-02-13,74,False
2012-02-14,79,False
2012-02-15,83,False
2012-02-16,67,False
2012-02-17,66,False
2012-02-18,29,False
2012-02-19,21,False
2012-02-20,68,False
2012-02-21,89,False
2012-02-22,73,False
2012-02-23,66,False
2012-02-24,76,False
2012-02-25,28,False
2012-02-26,37,False
2012-02-27,54,False
2012-02-28,88,False
2012-02-29,68,False
2012-03-01,67,False
2012-03-02,67,False
2012-03-03,31,False
2012-03-04,22,False
2012-03-05,72,False
2012-03-06,80,False
2012-03-07,74,False
2012-03-08,77,False
2012-03-09,69,False
2012-03-10,43,False
2012-03-11,14,False
2012-03-12,75,False
2012-03-13,81,False
2012-03-14,84,False
2012-03-15,63,False
2012-03-16,61,False
2012-03-17,36,False
2012-03-18,22,False
2012-03-19,73,False
2012-03-20,71,False
2012-03-21,58,False
2012-03-22,70,False
2012-03-23,82,False
2012-03-24,38,False
2012-03-25,20,False
2012-03-26,72,False
2012-03-27,82,False
2012-03-28,75,False
2012-03-29,79,False
2012-03-30,52,False
2012-03-31,28,False
2012-04-01,24,False
2012-04-02,68,False
2012-04-03,59,False
2012-04-04,77,False
2012-04-05,55,False
2012-04-06,63,False
2012-04-07,25,False
2012-04-08,22,False
2012-04-09,86,False
2012-04-10,66,False
2012-04-11,75,False
2012-04-12,76,False
2012-04-13,78,False
2012-04-14,22,False
2012-04-15,19,False
2012-04-16,93,False
2012-04-17,80,False
2012-04-18,73,False
2012-04-19,92,False
2012-04-20,71,False
2012-04-21,36,False
2012-04-22,14,False
2012-04-23,71,False
2012-04-24,80,False
2012-04-25,74,False
2012-04-26,78,False
2012-04-27,72,False
2012-04-28,20,False
2012-04-29,23,False
2012-04-30,81,False
2012-05-01,80,False
2012-05-02,73,False
2012-05-03,65,False
2012-05-04,68,False
2012-05-05,30,False
2012-05-06,12,False
2012-05-07,82,False
2012-05-08,80,False
2012-05-09,76,False
2012-05-10,70,False
2012-05-11,64,False
2012-05-12,28,False
2012-05-13,19,False
2012-05-14,69,False
2012-05-15,83,False
2012-05-16,72,False
2012-05-17,70,False
2012-05-18,76,False
2012-05-19,26,False
2012-05-20,15,False
2012-05-21,62,False
2012-05-22,75,False
2012-05-23,82,False
2012-05-24,78,False
2012-05-25,60,False
2012-05-26,28,False
2012-05-27,22,False
2012-05-28,39,False
2012-05-29,63,False
2012-05-30,61,False
2012-05-31,64,False
2012-06-01,57,False
2012-06-02,26,False
2012-06-03,12,False
2012-06-04,59,False
