date,Fastenal,isPartial
2013-12-20,64,False
2013-12-21,28,False
2013-12-22,15,False
2013-12-23,49,False
2013-12-24,33,False
2013-12-25,8,False
2013-12-26,46,False
2013-12-27,43,False
2013-12-28,22,False
2013-12-29,11,False
2013-12-30,69,False
2013-12-31,53,False
2014-01-01,24,False
2014-01-02,58,False
2014-01-03,71,False
2014-01-04,23,False
2014-01-05,14,False
2014-01-06,71,False
2014-01-07,71,False
2014-01-08,88,False
2014-01-09,91,False
2014-01-10,75,False
2014-01-11,33,False
2014-01-12,21,False
2014-01-13,72,False
2014-01-14,88,False
2014-01-15,84,False
2014-01-16,86,False
2014-01-17,79,False
2014-01-18,26,False
2014-01-19,18,False
2014-01-20,80,False
2014-01-21,63,False
2014-01-22,90,False
2014-01-23,61,False
2014-01-24,74,False
2014-01-25,29,False
2014-01-26,23,False
2014-01-27,58,False
2014-01-28,78,False
2014-01-29,59,False
2014-01-30,66,False
2014-01-31,71,False
2014-02-01,29,False
2014-02-02,18,False
2014-02-03,69,False
2014-02-04,83,False
2014-02-05,73,False
2014-02-06,70,False
2014-02-07,62,False
2014-02-08,29,False
2014-02-09,14,False
2014-02-10,65,False
2014-02-11,75,False
2014-02-12,81,False
2014-02-13,65,False
2014-02-14,55,False
2014-02-15,23,False
2014-02-16,20,False
2014-02-17,61,False
2014-02-18,93,False
2014-02-19,57,False
2014-02-20,71,False
2014-02-21,78,False
2014-02-22,33,False
2014-02-23,24,False
2014-02-24,93,False
2014-02-25,85,False
2014-02-26,86,False
2014-02-27,75,False
2014-02-28,52,False
2014-03-01,30,False
2014-03-02,23,False
2014-03-03,62,False
2014-03-04,82,False
2014-03-05,71,False
2014-03-06,85,False
2014-03-07,78,False
2014-03-08,30,False
2014-03-09,15,False
2014-03-10,79,False
2014-03-11,80,False
2014-03-12,76,False
2014-03-13,64,False
2014-03-14,74,False
2014-03-15,34,False
2014-03-16,22,False
