date,Fastenal,isPartial
2012-09-10,58,False
2012-09-11,75,False
2012-09-12,68,False
2012-09-13,55,False
2012-09-14,43,False
2012-09-15,23,False
2012-09-16,14,False
2012-09-17,59,False
2012-09-18,48,False
2012-09-19,80,False
2012-09-20,61,False
2012-09-21,49,False
2012-09-22,28,False
2012-09-23,15,False
2012-09-24,60,False
2012-09-25,58,False
2012-09-26,71,False
2012-09-27,59,False
2012-09-28,46,False
2012-09-29,24,False
2012-09-30,12,False
2012-10-01,51,False
2012-10-02,51,False
2012-10-03,78,False
2012-10-04,59,False
2012-10-05,40,False
2012-10-06,21,False
2012-10-07,18,False
2012-10-08,50,False
2012-10-09,68,False
2012-10-10,69,False
2012-10-11,62,False
2012-10-12,60,False
