date,Fastenal,isPartial
2011-12-26,29,False
2011-12-27,60,False
2011-12-28,67,False
2011-12-29,76,False
2011-12-30,61,False
2011-12-31,28,False
2012-01-01,15,False
2012-01-02,29,False
2012-01-03,71,False
2012-01-04,85,False
2012-01-05,93,False
2012-01-06,57,False
2012-01-07,26,False
2012-01-08,30,False
2012-01-09,68,False
2012-01-10,77,False
2012-01-11,79,False
2012-01-12,84,False
2012-01-13,57,False
2012-01-14,17,False
2012-01-15,16,False
2012-01-16,71,False
2012-01-17,64,False
2012-01-18,88,False
2012-01-19,71,False
2012-01-20,75,False
2012-01-21,34,False
2012-01-22,20,False
2012-01-23,71,False
2012-01-24,80,False
2012-01-25,82,False
2012-01-26,77,False
