date,bankruptcy,isPartial
2013-01-18,60,False
2013-01-19,41,False
2013-01-20,38,False
2013-01-21,60,False
2013-01-22,76,False
2013-01-23,75,False
2013-01-24,79,False
2013-01-25,70,False
2013-01-26,49,False
2013-01-27,48,False
2013-01-28,78,False
2013-01-29,76,False
2013-01-30,73,False
2013-01-31,76,False
2013-02-01,70,False
2013-02-02,48,False
2013-02-03,41,False
2013-02-04,69,False
2013-02-05,78,False
2013-02-06,71,False
2013-02-07,70,False
2013-02-08,61,False
2013-02-09,41,False
2013-02-10,40,False
2013-02-11,79,False
2013-02-12,82,False
2013-02-13,72,False
2013-02-14,66,False
2013-02-15,63,False
2013-02-16,42,False
2013-02-17,36,False
2013-02-18,58,False
2013-02-19,76,False
2013-02-20,80,False
2013-02-21,77,False
2013-02-22,68,False
2013-02-23,40,False
2013-02-24,39,False
2013-02-25,79,False
2013-02-26,73,False
2013-02-27,77,False
2013-02-28,75,False
2013-03-01,72,False
2013-03-02,43,False
2013-03-03,41,False
2013-03-04,75,False
2013-03-05,82,False
2013-03-06,70,False
2013-03-07,75,False
2013-03-08,67,False
2013-03-09,44,False
2013-03-10,40,False
2013-03-11,67,False
2013-03-12,67,False
2013-03-13,66,False
2013-03-14,62,False
2013-03-15,59,False
2013-03-16,35,False
2013-03-17,34,False
2013-03-18,60,False
2013-03-19,68,False
2013-03-20,65,False
2013-03-21,67,False
2013-03-22,62,False
2013-03-23,35,False
2013-03-24,36,False
2013-03-25,62,False
2013-03-26,68,False
2013-03-27,66,False
2013-03-28,64,False
2013-03-29,48,False
2013-03-30,34,False
2013-03-31,29,False
2013-04-01,64,False
2013-04-02,64,False
2013-04-03,66,False
2013-04-04,62,False
2013-04-05,53,False
2013-04-06,35,False
2013-04-07,30,False
2013-04-08,61,False
2013-04-09,57,False
2013-04-10,64,False
2013-04-11,54,False
2013-04-12,55,False
2013-04-13,37,False
2013-04-14,32,False
2013-04-15,60,False
2013-04-16,62,False
2013-04-17,59,False
2013-04-18,61,False
2013-04-19,54,False
2013-04-20,26,False
2013-04-21,35,False
2013-04-22,59,False
2013-04-23,62,False
2013-04-24,64,False
2013-04-25,63,False
2013-04-26,51,False
2013-04-27,28,False
2013-04-28,27,False
2013-04-29,60,False
2013-04-30,57,False
2013-05-01,65,False
2013-05-02,61,False
2013-05-03,56,False
2013-05-04,27,False
2013-05-05,28,False
2013-05-06,53,False
2013-05-07,58,False
2013-05-08,64,False
2013-05-09,58,False
2013-05-10,50,False
2013-05-11,25,False
2013-05-12,25,False
2013-05-13,55,False
2013-05-14,61,False
2013-05-15,64,False
2013-05-16,50,False
2013-05-17,47,False
2013-05-18,26,False
2013-05-19,26,False
2013-05-20,52,False
2013-05-21,54,False
2013-05-22,58,False
2013-05-23,51,False
2013-05-24,48,False
2013-05-25,24,False
2013-05-26,23,False
2013-05-27,30,False
2013-05-28,57,False
2013-05-29,61,False
2013-05-30,55,False
2013-05-31,49,False
2013-06-01,27,False
2013-06-02,26,False
2013-06-03,52,False
2013-06-04,58,False
2013-06-05,56,False
2013-06-06,53,False
2013-06-07,50,False
2013-06-08,28,False
2013-06-09,30,False
2013-06-10,60,False
2013-06-11,56,False
2013-06-12,56,False
2013-06-13,50,False
2013-06-14,47,False
2013-06-15,28,False
2013-06-16,25,False
2013-06-17,59,False
2013-06-18,57,False
2013-06-19,56,False
2013-06-20,53,False
2013-06-21,48,False
2013-06-22,32,False
2013-06-23,25,False
2013-06-24,56,False
2013-06-25,61,False
2013-06-26,57,False
2013-06-27,57,False
2013-06-28,53,False
2013-06-29,28,False
