date,bankruptcy,isPartial
2013-07-05,18,False
2013-07-06,12,False
2013-07-07,14,False
2013-07-08,27,False
2013-07-09,30,False
2013-07-10,29,False
2013-07-11,26,False
2013-07-12,26,False
2013-07-13,14,False
2013-07-14,13,False
2013-07-15,27,False
2013-07-16,30,False
2013-07-17,28,False
2013-07-18,62,False
2013-07-19,100,False
2013-07-20,46,False
2013-07-21,32,False
2013-07-22,47,False
2013-07-23,46,False
2013-07-24,45,False
2013-07-25,35,False
2013-07-26,32,False
2013-07-27,19,False
2013-07-28,21,False
2013-07-29,35,False
2013-07-30,33,False
2013-07-31,29,False
2013-08-01,31,False
2013-08-02,24,False
2013-08-03,17,False
2013-08-04,12,False
2013-08-05,28,False
2013-08-06,31,False
2013-08-07,32,False
2013-08-08,29,False
2013-08-09,27,False
2013-08-10,14,False
2013-08-11,14,False
2013-08-12,29,False
2013-08-13,30,False
2013-08-14,30,False
2013-08-15,27,False
2013-08-16,24,False
2013-08-17,15,False
2013-08-18,14,False
2013-08-19,28,False
2013-08-20,29,False
2013-08-21,28,False
2013-08-22,25,False
2013-08-23,24,False
2013-08-24,16,False
2013-08-25,14,False
2013-08-26,26,False
2013-08-27,26,False
2013-08-28,28,False
2013-08-29,27,False
2013-08-30,22,False
2013-08-31,12,False
2013-09-01,11,False
2013-09-02,13,False
2013-09-03,28,False
2013-09-04,28,False
2013-09-05,29,False
2013-09-06,25,False
2013-09-07,14,False
2013-09-08,13,False
2013-09-09,27,False
2013-09-10,29,False
2013-09-11,28,False
2013-09-12,28,False
2013-09-13,25,False
2013-09-14,16,False
2013-09-15,12,False
2013-09-16,26,False
2013-09-17,28,False
2013-09-18,26,False
2013-09-19,27,False
2013-09-20,24,False
2013-09-21,15,False
2013-09-22,13,False
2013-09-23,28,False
2013-09-24,29,False
2013-09-25,27,False
2013-09-26,28,False
2013-09-27,28,False
2013-09-28,12,False
2013-09-29,15,False
2013-09-30,27,False
2013-10-01,32,False
2013-10-02,27,False
2013-10-03,25,False
2013-10-04,24,False
2013-10-05,14,False
2013-10-06,12,False
2013-10-07,28,False
2013-10-08,29,False
2013-10-09,28,False
2013-10-10,27,False
2013-10-11,25,False
2013-10-12,14,False
2013-10-13,13,False
2013-10-14,23,False
2013-10-15,30,False
2013-10-16,31,False
2013-10-17,26,False
2013-10-18,24,False
2013-10-19,14,False
2013-10-20,13,False
2013-10-21,26,False
2013-10-22,30,False
2013-10-23,26,False
2013-10-24,28,False
2013-10-25,24,False
2013-10-26,14,False
2013-10-27,12,False
2013-10-28,27,False
2013-10-29,31,False
2013-10-30,28,False
2013-10-31,25,False
2013-11-01,25,False
2013-11-02,14,False
2013-11-03,12,False
2013-11-04,28,False
2013-11-05,33,False
2013-11-06,30,False
