date,bankruptcy,isPartial
2017-05-16,47,False
2017-05-17,56,False
2017-05-18,54,False
2017-05-19,47,False
2017-05-20,32,False
2017-05-21,31,False
2017-05-22,50,False
2017-05-23,50,False
2017-05-24,48,False
2017-05-25,48,False
2017-05-26,42,False
2017-05-27,27,False
2017-05-28,27,False
2017-05-29,30,False
2017-05-30,46,False
2017-05-31,46,False
2017-06-01,49,False
2017-06-02,49,False
2017-06-03,29,False
2017-06-04,29,False
2017-06-05,43,False
2017-06-06,49,False
2017-06-07,50,False
2017-06-08,44,False
2017-06-09,39,False
2017-06-10,32,False
2017-06-11,30,False
2017-06-12,53,False
2017-06-13,51,False
2017-06-14,50,False
2017-06-15,53,False
2017-06-16,49,False
2017-06-17,34,False
2017-06-18,34,False
2017-06-19,47,False
2017-06-20,47,False
2017-06-21,43,False
2017-06-22,51,False
2017-06-23,45,False
2017-06-24,30,False
2017-06-25,28,False
2017-06-26,52,False
2017-06-27,49,False
2017-06-28,51,False
2017-06-29,48,False
2017-06-30,42,False
2017-07-01,30,False
2017-07-02,28,False
2017-07-03,42,False
2017-07-04,31,False
2017-07-05,48,False
2017-07-06,53,False
2017-07-07,50,False
2017-07-08,33,False
2017-07-09,33,False
2017-07-10,47,False
2017-07-11,51,False
2017-07-12,54,False
2017-07-13,48,False
2017-07-14,43,False
2017-07-15,32,False
2017-07-16,31,False
2017-07-17,47,False
2017-07-18,51,False
2017-07-19,52,False
2017-07-20,48,False
2017-07-21,42,False
2017-07-22,27,False
2017-07-23,29,False
2017-07-24,43,False
2017-07-25,49,False
2017-07-26,46,False
2017-07-27,45,False
2017-07-28,41,False
2017-07-29,26,False
2017-07-30,30,False
2017-07-31,45,False
2017-08-01,44,False
2017-08-02,49,False
2017-08-03,46,False
2017-08-04,38,False
2017-08-05,28,False
2017-08-06,23,False
2017-08-07,45,False
2017-08-08,47,False
2017-08-09,44,False
2017-08-10,46,False
2017-08-11,40,False
2017-08-12,33,False
2017-08-13,29,False
2017-08-14,42,False
2017-08-15,44,False
2017-08-16,45,False
2017-08-17,46,False
2017-08-18,40,False
2017-08-19,28,False
2017-08-20,24,False
2017-08-21,39,False
2017-08-22,43,False
2017-08-23,40,False
2017-08-24,40,False
2017-08-25,36,False
2017-08-26,25,False
2017-08-27,24,False
2017-08-28,41,False
2017-08-29,39,False
2017-08-30,47,False
2017-08-31,42,False
2017-09-01,36,False
2017-09-02,26,False
2017-09-03,29,False
2017-09-04,27,False
2017-09-05,44,False
2017-09-06,42,False
2017-09-07,46,False
2017-09-08,43,False
2017-09-09,29,False
2017-09-10,34,False
2017-09-11,45,False
2017-09-12,44,False
2017-09-13,43,False
2017-09-14,45,False
2017-09-15,44,False
2017-09-16,32,False
2017-09-17,29,False
2017-09-18,55,False
2017-09-19,100,False
2017-09-20,77,False
2017-09-21,58,False
2017-09-22,51,False
2017-09-23,31,False
2017-09-24,27,False
2017-09-25,43,False
2017-09-26,49,False
2017-09-27,51,False
2017-09-28,44,False
2017-09-29,41,False
2017-09-30,28,False
2017-10-01,28,False
2017-10-02,44,False
2017-10-03,52,False
2017-10-04,51,False
2017-10-05,45,False
2017-10-06,44,False
