date,bankruptcy,isPartial
2012-09-02,39,False
2012-09-03,40,False
2012-09-04,70,False
2012-09-05,74,False
2012-09-06,73,False
2012-09-07,67,False
2012-09-08,38,False
2012-09-09,37,False
2012-09-10,72,False
2012-09-11,72,False
2012-09-12,65,False
2012-09-13,66,False
2012-09-14,64,False
2012-09-15,43,False
2012-09-16,36,False
2012-09-17,66,False
2012-09-18,69,False
2012-09-19,71,False
2012-09-20,69,False
2012-09-21,60,False
2012-09-22,39,False
2012-09-23,37,False
2012-09-24,69,False
2012-09-25,74,False
2012-09-26,62,False
2012-09-27,69,False
2012-09-28,60,False
2012-09-29,35,False
2012-09-30,36,False
2012-10-01,67,False
2012-10-02,67,False
2012-10-03,76,False
2012-10-04,70,False
2012-10-05,62,False
2012-10-06,37,False
2012-10-07,31,False
2012-10-08,60,False
2012-10-09,66,False
2012-10-10,65,False
2012-10-11,68,False
2012-10-12,61,False
2012-10-13,39,False
2012-10-14,37,False
2012-10-15,70,False
2012-10-16,77,False
2012-10-17,76,False
2012-10-18,72,False
2012-10-19,62,False
2012-10-20,36,False
2012-10-21,35,False
2012-10-22,68,False
2012-10-23,87,False
2012-10-24,71,False
2012-10-25,67,False
2012-10-26,60,False
2012-10-27,37,False
2012-10-28,33,False
2012-10-29,56,False
2012-10-30,59,False
2012-10-31,59,False
2012-11-01,59,False
2012-11-02,60,False
2012-11-03,35,False
2012-11-04,32,False
2012-11-05,60,False
2012-11-06,66,False
2012-11-07,65,False
2012-11-08,63,False
2012-11-09,60,False
2012-11-10,35,False
2012-11-11,34,False
2012-11-12,59,False
2012-11-13,70,False
2012-11-14,67,False
2012-11-15,67,False
2012-11-16,90,False
2012-11-17,64,False
2012-11-18,40,False
2012-11-19,71,False
2012-11-20,66,False
2012-11-21,56,False
2012-11-22,31,False
2012-11-23,31,False
2012-11-24,32,False
2012-11-25,34,False
2012-11-26,61,False
2012-11-27,69,False
2012-11-28,64,False
2012-11-29,65,False
2012-11-30,57,False
2012-12-01,39,False
2012-12-02,32,False
2012-12-03,60,False
2012-12-04,65,False
2012-12-05,62,False
2012-12-06,64,False
2012-12-07,57,False
2012-12-08,37,False
2012-12-09,29,False
2012-12-10,61,False
2012-12-11,66,False
2012-12-12,60,False
2012-12-13,59,False
2012-12-14,53,False
2012-12-15,32,False
2012-12-16,27,False
2012-12-17,55,False
2012-12-18,58,False
2012-12-19,60,False
2012-12-20,50,False
2012-12-21,43,False
2012-12-22,28,False
2012-12-23,25,False
2012-12-24,26,False
2012-12-25,18,False
2012-12-26,42,False
2012-12-27,54,False
2012-12-28,50,False
2012-12-29,32,False
2012-12-30,29,False
2012-12-31,47,False
2013-01-01,33,False
2013-01-02,59,False
2013-01-03,66,False
2013-01-04,57,False
2013-01-05,36,False
2013-01-06,34,False
2013-01-07,65,False
2013-01-08,66,False
2013-01-09,61,False
2013-01-10,63,False
2013-01-11,62,False
2013-01-12,37,False
2013-01-13,34,False
2013-01-14,66,False
2013-01-15,68,False
2013-01-16,65,False
2013-01-17,64,False
2013-01-18,55,False
2013-01-19,36,False
2013-01-20,34,False
2013-01-21,53,False
2013-01-22,67,False
2013-01-23,64,False
2013-01-24,66,False
2013-01-25,57,False
2013-01-26,42,False
2013-01-27,44,False
2013-01-28,66,False
2013-01-29,67,False
2013-01-30,68,False
2013-01-31,64,False
2013-02-01,58,False
2013-02-02,38,False
2013-02-03,35,False
2013-02-04,62,False
2013-02-05,65,False
2013-02-06,66,False
2013-02-07,62,False
2013-02-08,56,False
2013-02-09,38,False
2013-02-10,36,False
2013-02-11,60,False
2013-02-12,69,False
2013-02-13,63,False
2013-02-14,59,False
2013-02-15,55,False
2013-02-16,35,False
2013-02-17,36,False
2013-02-18,51,False
2013-02-19,64,False
