date,bankruptcy,isPartial
2016-04-02,47,False
2016-04-03,52,False
2016-04-04,88,False
2016-04-05,81,False
2016-04-06,94,False
2016-04-07,89,False
2016-04-08,90,False
2016-04-09,49,False
2016-04-10,51,False
2016-04-11,90,False
2016-04-12,85,False
2016-04-13,97,False
2016-04-14,88,False
2016-04-15,77,False
2016-04-16,55,False
2016-04-17,42,False
2016-04-18,83,False
2016-04-19,90,False
2016-04-20,90,False
2016-04-21,93,False
2016-04-22,79,False
2016-04-23,49,False
2016-04-24,44,False
2016-04-25,78,False
2016-04-26,85,False
2016-04-27,82,False
2016-04-28,86,False
2016-04-29,74,False
2016-04-30,55,False
2016-05-01,46,False
2016-05-02,77,False
2016-05-03,90,False
2016-05-04,92,False
2016-05-05,95,False
2016-05-06,79,False
2016-05-07,53,False
2016-05-08,48,False
2016-05-09,80,False
2016-05-10,84,False
2016-05-11,86,False
2016-05-12,93,False
2016-05-13,70,False
2016-05-14,48,False
2016-05-15,48,False
2016-05-16,82,False
2016-05-17,75,False
2016-05-18,83,False
2016-05-19,84,False
2016-05-20,71,False
2016-05-21,46,False
2016-05-22,41,False
2016-05-23,74,False
2016-05-24,85,False
2016-05-25,76,False
2016-05-26,81,False
2016-05-27,64,False
2016-05-28,44,False
2016-05-29,39,False
2016-05-30,45,False
2016-05-31,73,False
2016-06-01,84,False
2016-06-02,75,False
2016-06-03,71,False
2016-06-04,49,False
2016-06-05,40,False
2016-06-06,80,False
2016-06-07,85,False
2016-06-08,76,False
2016-06-09,76,False
2016-06-10,86,False
2016-06-11,54,False
2016-06-12,45,False
2016-06-13,69,False
2016-06-14,78,False
2016-06-15,82,False
2016-06-16,74,False
2016-06-17,67,False
2016-06-18,42,False
2016-06-19,42,False
2016-06-20,78,False
2016-06-21,79,False
2016-06-22,83,False
2016-06-23,69,False
2016-06-24,65,False
2016-06-25,45,False
2016-06-26,44,False
2016-06-27,74,False
2016-06-28,71,False
2016-06-29,81,False
2016-06-30,72,False
2016-07-01,70,False
2016-07-02,42,False
2016-07-03,42,False
2016-07-04,42,False
2016-07-05,75,False
2016-07-06,84,False
2016-07-07,80,False
2016-07-08,73,False
2016-07-09,50,False
2016-07-10,46,False
2016-07-11,73,False
2016-07-12,78,False
2016-07-13,77,False
2016-07-14,75,False
2016-07-15,75,False
2016-07-16,44,False
2016-07-17,48,False
2016-07-18,87,False
2016-07-19,84,False
2016-07-20,76,False
2016-07-21,77,False
2016-07-22,72,False
2016-07-23,53,False
2016-07-24,52,False
2016-07-25,82,False
2016-07-26,84,False
2016-07-27,88,False
2016-07-28,87,False
2016-07-29,80,False
2016-07-30,51,False
2016-07-31,49,False
2016-08-01,76,False
2016-08-02,87,False
2016-08-03,88,False
2016-08-04,83,False
2016-08-05,75,False
2016-08-06,44,False
2016-08-07,45,False
2016-08-08,82,False
2016-08-09,83,False
2016-08-10,76,False
2016-08-11,84,False
2016-08-12,75,False
2016-08-13,52,False
2016-08-14,46,False
2016-08-15,80,False
2016-08-16,74,False
2016-08-17,76,False
2016-08-18,74,False
2016-08-19,70,False
2016-08-20,41,False
2016-08-21,44,False
2016-08-22,78,False
2016-08-23,77,False
2016-08-24,75,False
2016-08-25,79,False
2016-08-26,70,False
2016-08-27,48,False
2016-08-28,48,False
2016-08-29,70,False
2016-08-30,88,False
2016-08-31,100,False
2016-09-01,97,False
2016-09-02,82,False
2016-09-03,47,False
2016-09-04,45,False
2016-09-05,53,False
2016-09-06,82,False
2016-09-07,98,False
2016-09-08,87,False
2016-09-09,81,False
2016-09-10,55,False
2016-09-11,44,False
