date,bankruptcy,isPartial
2011-10-24,50,False
2011-10-25,48,False
2011-10-26,46,False
2011-10-27,53,False
2011-10-28,48,False
2011-10-29,27,False
2011-10-30,23,False
2011-10-31,60,False
2011-11-01,61,False
2011-11-02,51,False
2011-11-03,52,False
2011-11-04,47,False
2011-11-05,31,False
2011-11-06,25,False
2011-11-07,45,False
2011-11-08,52,False
2011-11-09,49,False
2011-11-10,61,False
2011-11-11,38,False
2011-11-12,28,False
2011-11-13,31,False
2011-11-14,51,False
2011-11-15,46,False
2011-11-16,55,False
2011-11-17,51,False
2011-11-18,44,False
2011-11-19,27,False
2011-11-20,23,False
2011-11-21,43,False
2011-11-22,45,False
2011-11-23,40,False
2011-11-24,20,False
2011-11-25,23,False
2011-11-26,22,False
2011-11-27,25,False
2011-11-28,48,False
2011-11-29,100,False
2011-11-30,74,False
2011-12-01,57,False
2011-12-02,44,False
2011-12-03,34,False
2011-12-04,27,False
2011-12-05,52,False
2011-12-06,53,False
2011-12-07,55,False
2011-12-08,52,False
2011-12-09,41,False
2011-12-10,28,False
2011-12-11,28,False
2011-12-12,48,False
2011-12-13,45,False
2011-12-14,49,False
2011-12-15,47,False
2011-12-16,39,False
2011-12-17,26,False
2011-12-18,23,False
2011-12-19,47,False
2011-12-20,45,False
2011-12-21,41,False
2011-12-22,37,False
2011-12-23,30,False
2011-12-24,19,False
2011-12-25,19,False
2011-12-26,22,False
2011-12-27,37,False
2011-12-28,42,False
2011-12-29,47,False
2011-12-30,41,False
2011-12-31,29,False
2012-01-01,24,False
2012-01-02,29,False
2012-01-03,49,False
2012-01-04,55,False
2012-01-05,63,False
2012-01-06,52,False
2012-01-07,33,False
2012-01-08,26,False
2012-01-09,53,False
2012-01-10,58,False
2012-01-11,63,False
2012-01-12,65,False
2012-01-13,52,False
2012-01-14,36,False
2012-01-15,30,False
2012-01-16,43,False
2012-01-17,52,False
2012-01-18,53,False
2012-01-19,74,False
2012-01-20,67,False
2012-01-21,39,False
2012-01-22,34,False
2012-01-23,56,False
2012-01-24,57,False
2012-01-25,56,False
2012-01-26,54,False
