date,bankruptcy,isPartial
2017-02-04,51,False
2017-02-05,50,False
2017-02-06,76,False
2017-02-07,81,False
2017-02-08,75,False
2017-02-09,74,False
2017-02-10,69,False
2017-02-11,54,False
2017-02-12,46,False
2017-02-13,87,False
2017-02-14,76,False
2017-02-15,77,False
2017-02-16,86,False
2017-02-17,72,False
2017-02-18,52,False
2017-02-19,47,False
2017-02-20,69,False
2017-02-21,83,False
2017-02-22,83,False
2017-02-23,83,False
2017-02-24,74,False
2017-02-25,55,False
2017-02-26,47,False
2017-02-27,77,False
2017-02-28,83,False
2017-03-01,79,False
2017-03-02,78,False
2017-03-03,76,False
2017-03-04,43,False
2017-03-05,49,False
2017-03-06,72,False
2017-03-07,83,False
2017-03-08,76,False
2017-03-09,87,False
2017-03-10,71,False
2017-03-11,58,False
2017-03-12,48,False
2017-03-13,85,False
2017-03-14,90,False
2017-03-15,76,False
2017-03-16,77,False
2017-03-17,68,False
2017-03-18,46,False
2017-03-19,42,False
2017-03-20,79,False
2017-03-21,83,False
2017-03-22,79,False
2017-03-23,83,False
2017-03-24,75,False
2017-03-25,52,False
2017-03-26,42,False
2017-03-27,89,False
2017-03-28,89,False
2017-03-29,96,False
2017-03-30,81,False
2017-03-31,78,False
2017-04-01,46,False
2017-04-02,52,False
2017-04-03,69,False
2017-04-04,96,False
2017-04-05,95,False
2017-04-06,81,False
2017-04-07,74,False
2017-04-08,57,False
2017-04-09,56,False
2017-04-10,86,False
2017-04-11,92,False
2017-04-12,88,False
2017-04-13,88,False
2017-04-14,74,False
2017-04-15,47,False
2017-04-16,56,False
2017-04-17,83,False
2017-04-18,92,False
2017-04-19,96,False
2017-04-20,86,False
2017-04-21,76,False
2017-04-22,57,False
2017-04-23,56,False
2017-04-24,88,False
2017-04-25,84,False
2017-04-26,85,False
2017-04-27,87,False
2017-04-28,74,False
2017-04-29,57,False
2017-04-30,53,False
2017-05-01,83,False
2017-05-02,87,False
2017-05-03,95,False
2017-05-04,100,False
2017-05-05,87,False
2017-05-06,67,False
2017-05-07,62,False
2017-05-08,81,False
2017-05-09,93,False
2017-05-10,87,False
2017-05-11,85,False
2017-05-12,74,False
2017-05-13,44,False
2017-05-14,48,False
2017-05-15,79,False
2017-05-16,84,False
2017-05-17,92,False
2017-05-18,80,False
2017-05-19,67,False
2017-05-20,63,False
2017-05-21,59,False
2017-05-22,84,False
2017-05-23,86,False
2017-05-24,80,False
2017-05-25,86,False
2017-05-26,66,False
2017-05-27,55,False
2017-05-28,47,False
2017-05-29,54,False
