date,bankruptcy,isPartial
2011-06-14,68,False
2011-06-15,68,False
2011-06-16,66,False
2011-06-17,66,False
2011-06-18,43,False
2011-06-19,35,False
2011-06-20,67,False
2011-06-21,62,False
2011-06-22,66,False
2011-06-23,65,False
2011-06-24,59,False
2011-06-25,37,False
2011-06-26,38,False
2011-06-27,79,False
2011-06-28,75,False
2011-06-29,67,False
2011-06-30,68,False
2011-07-01,52,False
2011-07-02,32,False
2011-07-03,25,False
2011-07-04,31,False
2011-07-05,56,False
2011-07-06,61,False
2011-07-07,71,False
2011-07-08,62,False
2011-07-09,37,False
2011-07-10,39,False
2011-07-11,65,False
2011-07-12,64,False
2011-07-13,65,False
2011-07-14,64,False
2011-07-15,60,False
2011-07-16,41,False
2011-07-17,40,False
2011-07-18,63,False
2011-07-19,73,False
2011-07-20,65,False
2011-07-21,64,False
2011-07-22,54,False
2011-07-23,37,False
2011-07-24,32,False
2011-07-25,65,False
2011-07-26,68,False
2011-07-27,70,False
2011-07-28,65,False
2011-07-29,56,False
2011-07-30,40,False
2011-07-31,33,False
2011-08-01,61,False
2011-08-02,72,False
2011-08-03,63,False
2011-08-04,63,False
2011-08-05,57,False
2011-08-06,39,False
2011-08-07,34,False
2011-08-08,59,False
2011-08-09,65,False
2011-08-10,62,False
2011-08-11,60,False
2011-08-12,58,False
2011-08-13,32,False
2011-08-14,35,False
2011-08-15,68,False
2011-08-16,71,False
2011-08-17,67,False
2011-08-18,67,False
2011-08-19,56,False
2011-08-20,36,False
2011-08-21,27,False
2011-08-22,61,False
2011-08-23,60,False
2011-08-24,61,False
2011-08-25,62,False
2011-08-26,55,False
2011-08-27,31,False
2011-08-28,29,False
2011-08-29,57,False
2011-08-30,63,False
2011-08-31,68,False
2011-09-01,64,False
2011-09-02,58,False
2011-09-03,31,False
2011-09-04,34,False
2011-09-05,35,False
2011-09-06,65,False
2011-09-07,70,False
2011-09-08,68,False
2011-09-09,59,False
2011-09-10,35,False
2011-09-11,29,False
2011-09-12,61,False
2011-09-13,68,False
2011-09-14,70,False
2011-09-15,67,False
2011-09-16,59,False
2011-09-17,34,False
2011-09-18,34,False
