date,Texas Instruments,isPartial
2015-03-08,40,False
2015-03-09,63,False
2015-03-10,63,False
2015-03-11,66,False
2015-03-12,51,False
2015-03-13,49,False
2015-03-14,36,False
2015-03-15,21,False
2015-03-16,40,False
2015-03-17,48,False
2015-03-18,59,False
2015-03-19,56,False
2015-03-20,48,False
2015-03-21,29,False
2015-03-22,42,False
2015-03-23,57,False
2015-03-24,57,False
2015-03-25,57,False
2015-03-26,56,False
2015-03-27,55,False
2015-03-28,35,False
2015-03-29,25,False
2015-03-30,45,False
2015-03-31,56,False
2015-04-01,36,False
2015-04-02,64,False
2015-04-03,35,False
2015-04-04,43,False
2015-04-05,26,False
2015-04-06,52,False
2015-04-07,43,False
2015-04-08,61,False
2015-04-09,53,False
2015-04-10,50,False
