date,Texas Instruments,isPartial
2015-12-02,62,False
2015-12-03,62,False
2015-12-04,60,False
2015-12-05,38,False
2015-12-06,31,False
2015-12-07,57,False
2015-12-08,66,False
2015-12-09,54,False
2015-12-10,58,False
2015-12-11,43,False
2015-12-12,35,False
2015-12-13,39,False
2015-12-14,49,False
2015-12-15,63,False
2015-12-16,47,False
2015-12-17,45,False
2015-12-18,47,False
2015-12-19,25,False
2015-12-20,25,False
2015-12-21,36,False
2015-12-22,39,False
2015-12-23,30,False
2015-12-24,22,False
2015-12-25,34,False
2015-12-26,33,False
2015-12-27,23,False
2015-12-28,31,False
2015-12-29,28,False
2015-12-30,28,False
2015-12-31,27,False
2016-01-01,17,False
2016-01-02,27,False
2016-01-03,25,False
2016-01-04,41,False
2016-01-05,54,False
2016-01-06,43,False
2016-01-07,42,False
2016-01-08,49,False
2016-01-09,36,False
2016-01-10,33,False
2016-01-11,57,False
2016-01-12,58,False
2016-01-13,49,False
2016-01-14,53,False
2016-01-15,33,False
2016-01-16,30,False
2016-01-17,36,False
2016-01-18,46,False
2016-01-19,44,False
2016-01-20,56,False
2016-01-21,57,False
2016-01-22,42,False
2016-01-23,33,False
2016-01-24,27,False
2016-01-25,53,False
2016-01-26,65,False
2016-01-27,79,False
2016-01-28,87,False
2016-01-29,49,False
2016-01-30,26,False
2016-01-31,30,False
2016-02-01,48,False
2016-02-02,41,False
2016-02-03,67,False
2016-02-04,59,False
2016-02-05,43,False
2016-02-06,38,False
2016-02-07,25,False
2016-02-08,44,False
2016-02-09,62,False
2016-02-10,46,False
2016-02-11,59,False
2016-02-12,59,False
2016-02-13,28,False
2016-02-14,29,False
2016-02-15,50,False
2016-02-16,58,False
2016-02-17,56,False
2016-02-18,39,False
2016-02-19,41,False
2016-02-20,25,False
2016-02-21,30,False
2016-02-22,50,False
2016-02-23,52,False
2016-02-24,65,False
2016-02-25,57,False
2016-02-26,50,False
2016-02-27,35,False
2016-02-28,26,False
2016-02-29,41,False
2016-03-01,50,False
2016-03-02,53,False
2016-03-03,48,False
2016-03-04,46,False
2016-03-05,24,False
2016-03-06,32,False
2016-03-07,54,False
2016-03-08,45,False
2016-03-09,40,False
2016-03-10,57,False
2016-03-11,44,False
2016-03-12,36,False
2016-03-13,28,False
2016-03-14,53,False
2016-03-15,43,False
2016-03-16,47,False
2016-03-17,61,False
2016-03-18,46,False
2016-03-19,25,False
2016-03-20,26,False
2016-03-21,45,False
2016-03-22,49,False
2016-03-23,46,False
2016-03-24,50,False
2016-03-25,35,False
2016-03-26,22,False
2016-03-27,27,False
2016-03-28,34,False
2016-03-29,33,False
2016-03-30,39,False
2016-03-31,41,False
2016-04-01,42,False
2016-04-02,28,False
2016-04-03,29,False
2016-04-04,42,False
2016-04-05,31,False
2016-04-06,55,False
2016-04-07,41,False
2016-04-08,47,False
2016-04-09,35,False
2016-04-10,29,False
2016-04-11,39,False
2016-04-12,37,False
2016-04-13,57,False
2016-04-14,43,False
2016-04-15,37,False
2016-04-16,34,False
2016-04-17,25,False
2016-04-18,46,False
2016-04-19,55,False
2016-04-20,38,False
2016-04-21,48,False
2016-04-22,39,False
2016-04-23,27,False
2016-04-24,29,False
2016-04-25,37,False
2016-04-26,50,False
2016-04-27,40,False
2016-04-28,56,False
2016-04-29,30,False
2016-04-30,27,False
2016-05-01,40,False
2016-05-02,47,False
2016-05-03,47,False
2016-05-04,40,False
