date,Texas Instruments,isPartial
2012-03-19,68,False
2012-03-20,67,False
2012-03-21,55,False
2012-03-22,58,False
2012-03-23,41,False
2012-03-24,38,False
2012-03-25,26,False
2012-03-26,58,False
2012-03-27,56,False
2012-03-28,45,False
2012-03-29,61,False
2012-03-30,47,False
2012-03-31,33,False
2012-04-01,26,False
2012-04-02,40,False
2012-04-03,53,False
2012-04-04,47,False
2012-04-05,61,False
2012-04-06,38,False
2012-04-07,26,False
2012-04-08,25,False
2012-04-09,37,False
2012-04-10,49,False
2012-04-11,49,False
2012-04-12,69,False
2012-04-13,55,False
2012-04-14,47,False
2012-04-15,43,False
2012-04-16,49,False
2012-04-17,52,False
2012-04-18,43,False
2012-04-19,61,False
2012-04-20,59,False
2012-04-21,40,False
2012-04-22,34,False
2012-04-23,66,False
2012-04-24,63,False
2012-04-25,57,False
2012-04-26,61,False
2012-04-27,46,False
2012-04-28,38,False
2012-04-29,35,False
2012-04-30,64,False
2012-05-01,66,False
2012-05-02,62,False
2012-05-03,60,False
2012-05-04,61,False
2012-05-05,34,False
2012-05-06,43,False
2012-05-07,60,False
2012-05-08,66,False
2012-05-09,71,False
2012-05-10,61,False
2012-05-11,45,False
2012-05-12,36,False
2012-05-13,43,False
2012-05-14,60,False
2012-05-15,54,False
2012-05-16,67,False
2012-05-17,64,False
2012-05-18,49,False
2012-05-19,57,False
2012-05-20,42,False
2012-05-21,55,False
2012-05-22,47,False
2012-05-23,63,False
2012-05-24,49,False
2012-05-25,50,False
2012-05-26,32,False
2012-05-27,37,False
2012-05-28,44,False
2012-05-29,46,False
2012-05-30,64,False
2012-05-31,60,False
2012-06-01,63,False
2012-06-02,45,False
2012-06-03,41,False
2012-06-04,62,False
