date,Texas Instruments,isPartial
2017-01-10,60,False
2017-01-11,64,False
2017-01-12,68,False
2017-01-13,55,False
2017-01-14,31,False
2017-01-15,32,False
2017-01-16,58,False
2017-01-17,68,False
2017-01-18,70,False
2017-01-19,62,False
