date,Texas Instruments,isPartial
2012-12-28,35,False
2012-12-29,26,False
2012-12-30,21,False
2012-12-31,29,False
2013-01-01,24,False
2013-01-02,48,False
2013-01-03,44,False
2013-01-04,50,False
2013-01-05,33,False
2013-01-06,33,False
2013-01-07,62,False
2013-01-08,56,False
2013-01-09,66,False
2013-01-10,66,False
2013-01-11,51,False
2013-01-12,36,False
2013-01-13,49,False
2013-01-14,69,False
2013-01-15,66,False
2013-01-16,73,False
2013-01-17,62,False
2013-01-18,53,False
2013-01-19,40,False
2013-01-20,38,False
2013-01-21,55,False
2013-01-22,67,False
2013-01-23,63,False
2013-01-24,70,False
2013-01-25,56,False
2013-01-26,52,False
2013-01-27,37,False
2013-01-28,61,False
2013-01-29,67,False
2013-01-30,51,False
2013-01-31,64,False
2013-02-01,56,False
2013-02-02,39,False
2013-02-03,43,False
2013-02-04,59,False
2013-02-05,70,False
2013-02-06,73,False
2013-02-07,68,False
2013-02-08,54,False
2013-02-09,37,False
2013-02-10,42,False
2013-02-11,64,False
2013-02-12,56,False
2013-02-13,62,False
2013-02-14,54,False
2013-02-15,54,False
2013-02-16,36,False
2013-02-17,45,False
2013-02-18,49,False
2013-02-19,61,False
