date,Activision Blizzard,isPartial
2014-04-02,36,False
2014-04-03,41,False
2014-04-04,42,False
2014-04-05,19,False
2014-04-06,24,False
2014-04-07,20,False
2014-04-08,24,False
2014-04-09,28,False
2014-04-10,21,False
2014-04-11,34,False
2014-04-12,49,False
2014-04-13,29,False
2014-04-14,21,False
2014-04-15,32,False
2014-04-16,21,False
2014-04-17,17,False
2014-04-18,19,False
2014-04-19,15,False
2014-04-20,36,False
2014-04-21,70,False
2014-04-22,32,False
2014-04-23,24,False
2014-04-24,37,False
2014-04-25,30,False
2014-04-26,19,False
2014-04-27,14,False
2014-04-28,20,False
2014-04-29,28,False
2014-04-30,29,False
2014-05-01,49,False
2014-05-02,35,False
2014-05-03,53,False
2014-05-04,34,False
2014-05-05,29,False
2014-05-06,97,False
2014-05-07,96,False
2014-05-08,61,False
2014-05-09,38,False
2014-05-10,34,False
2014-05-11,24,False
2014-05-12,67,False
2014-05-13,24,False
2014-05-14,12,False
2014-05-15,37,False
2014-05-16,42,False
2014-05-17,34,False
2014-05-18,39,False
2014-05-19,36,False
2014-05-20,28,False
2014-05-21,31,False
2014-05-22,62,False
2014-05-23,14,False
2014-05-24,27,False
2014-05-25,22,False
2014-05-26,18,False
2014-05-27,30,False
2014-05-28,35,False
2014-05-29,59,False
2014-05-30,24,False
2014-05-31,16,False
2014-06-01,22,False
2014-06-02,40,False
2014-06-03,17,False
2014-06-04,18,False
2014-06-05,27,False
2014-06-06,33,False
2014-06-07,39,False
2014-06-08,28,False
2014-06-09,36,False
2014-06-10,64,False
2014-06-11,31,False
2014-06-12,41,False
2014-06-13,28,False
2014-06-14,16,False
2014-06-15,38,False
2014-06-16,31,False
2014-06-17,40,False
2014-06-18,32,False
2014-06-19,32,False
2014-06-20,19,False
2014-06-21,22,False
2014-06-22,16,False
2014-06-23,32,False
2014-06-24,31,False
2014-06-25,59,False
2014-06-26,41,False
2014-06-27,38,False
2014-06-28,11,False
2014-06-29,44,False
2014-06-30,54,False
2014-07-01,23,False
2014-07-02,23,False
2014-07-03,33,False
2014-07-04,30,False
2014-07-05,39,False
2014-07-06,0,False
2014-07-07,31,False
2014-07-08,13,False
2014-07-09,36,False
2014-07-10,9,False
2014-07-11,38,False
2014-07-12,22,False
2014-07-13,22,False
2014-07-14,41,False
2014-07-15,31,False
2014-07-16,56,False
2014-07-17,74,False
2014-07-18,33,False
2014-07-19,39,False
2014-07-20,22,False
2014-07-21,23,False
2014-07-22,32,False
2014-07-23,47,False
2014-07-24,23,False
