date,Activision Blizzard,isPartial
2017-01-25,7,False
2017-01-26,15,False
2017-01-27,17,False
2017-01-28,14,False
2017-01-29,7,False
2017-01-30,12,False
2017-01-31,14,False
2017-02-01,16,False
2017-02-02,21,False
2017-02-03,17,False
2017-02-04,11,False
2017-02-05,10,False
2017-02-06,15,False
2017-02-07,20,False
2017-02-08,23,False
2017-02-09,38,False
2017-02-10,100,False
2017-02-11,43,False
2017-02-12,22,False
2017-02-13,46,False
2017-02-14,20,False
2017-02-15,17,False
2017-02-16,20,False
2017-02-17,17,False
2017-02-18,11,False
2017-02-19,19,False
2017-02-20,18,False
2017-02-21,18,False
2017-02-22,9,False
2017-02-23,21,False
2017-02-24,17,False
2017-02-25,5,False
2017-02-26,7,False
2017-02-27,18,False
2017-02-28,13,False
2017-03-01,12,False
2017-03-02,18,False
2017-03-03,11,False
2017-03-04,7,False
2017-03-05,9,False
2017-03-06,20,False
2017-03-07,17,False
2017-03-08,19,False
2017-03-09,28,False
2017-03-10,20,False
2017-03-11,8,False
2017-03-12,16,False
2017-03-13,27,False
2017-03-14,22,False
2017-03-15,11,False
2017-03-16,18,False
2017-03-17,8,False
2017-03-18,9,False
2017-03-19,9,False
2017-03-20,14,False
2017-03-21,13,False
2017-03-22,6,False
2017-03-23,13,False
2017-03-24,19,False
2017-03-25,6,False
2017-03-26,14,False
2017-03-27,14,False
2017-03-28,19,False
2017-03-29,19,False
2017-03-30,20,False
2017-03-31,15,False
2017-04-01,7,False
2017-04-02,6,False
2017-04-03,16,False
2017-04-04,15,False
2017-04-05,23,False
2017-04-06,22,False
2017-04-07,13,False
2017-04-08,12,False
2017-04-09,10,False
2017-04-10,10,False
2017-04-11,8,False
2017-04-12,19,False
2017-04-13,15,False
2017-04-14,9,False
2017-04-15,10,False
2017-04-16,12,False
2017-04-17,15,False
2017-04-18,13,False
2017-04-19,16,False
2017-04-20,16,False
2017-04-21,15,False
2017-04-22,13,False
2017-04-23,14,False
2017-04-24,18,False
2017-04-25,27,False
2017-04-26,19,False
2017-04-27,17,False
2017-04-28,27,False
2017-04-29,7,False
2017-04-30,15,False
2017-05-01,25,False
2017-05-02,24,False
2017-05-03,21,False
2017-05-04,29,False
2017-05-05,42,False
2017-05-06,17,False
2017-05-07,15,False
2017-05-08,19,False
2017-05-09,17,False
2017-05-10,18,False
2017-05-11,24,False
2017-05-12,21,False
2017-05-13,12,False
2017-05-14,17,False
2017-05-15,11,False
2017-05-16,11,False
2017-05-17,15,False
2017-05-18,80,False
2017-05-19,64,False
2017-05-20,52,False
2017-05-21,14,False
2017-05-22,19,False
2017-05-23,31,False
2017-05-24,20,False
2017-05-25,18,False
2017-05-26,11,False
2017-05-27,5,False
2017-05-28,11,False
2017-05-29,10,False
