date,Activision Blizzard,isPartial
2017-12-25,30,False
2017-12-26,29,False
2017-12-27,20,False
2017-12-28,20,False
2017-12-29,6,False
2017-12-30,16,False
2017-12-31,10,False
2018-01-01,19,False
2018-01-02,22,False
2018-01-03,26,False
2018-01-04,16,False
2018-01-05,29,False
2018-01-06,6,False
2018-01-07,15,False
2018-01-08,23,False
2018-01-09,18,False
2018-01-10,21,False
2018-01-11,39,False
2018-01-12,42,False
2018-01-13,15,False
2018-01-14,14,False
2018-01-15,23,False
2018-01-16,18,False
2018-01-17,40,False
2018-01-18,35,False
2018-01-19,48,False
2018-01-20,26,False
2018-01-21,9,False
2018-01-22,25,False
2018-01-23,25,False
2018-01-24,13,False
2018-01-25,21,False
2018-01-26,37,False
2018-01-27,9,False
2018-01-28,9,False
2018-01-29,12,False
2018-01-30,28,False
2018-01-31,43,False
2018-02-01,28,False
2018-02-02,21,False
2018-02-03,9,False
2018-02-04,17,False
2018-02-05,38,False
2018-02-06,40,False
2018-02-07,40,False
2018-02-08,53,False
2018-02-09,100,False
2018-02-10,32,False
2018-02-11,38,False
2018-02-12,38,False
2018-02-13,31,False
