date,Activision Blizzard,isPartial
2010-12-27,26,False
2010-12-28,0,False
2010-12-29,9,False
2010-12-30,4,False
2010-12-31,10,False
2011-01-01,6,False
2011-01-02,10,False
2011-01-03,4,False
2011-01-04,19,False
2011-01-05,31,False
2011-01-06,12,False
2011-01-07,16,False
2011-01-08,5,False
2011-01-09,14,False
2011-01-10,4,False
2011-01-11,11,False
2011-01-12,22,False
2011-01-13,26,False
2011-01-14,12,False
2011-01-15,14,False
2011-01-16,9,False
2011-01-17,15,False
2011-01-18,11,False
2011-01-19,22,False
2011-01-20,29,False
2011-01-21,19,False
2011-01-22,5,False
2011-01-23,18,False
2011-01-24,14,False
2011-01-25,15,False
2011-01-26,18,False
2011-01-27,15,False
2011-01-28,8,False
2011-01-29,4,False
2011-01-30,21,False
2011-01-31,7,False
2011-02-01,14,False
2011-02-02,4,False
2011-02-03,18,False
2011-02-04,26,False
2011-02-05,4,False
2011-02-06,9,False
2011-02-07,7,False
2011-02-08,21,False
2011-02-09,25,False
2011-02-10,100,False
2011-02-11,42,False
2011-02-12,32,False
2011-02-13,40,False
2011-02-14,11,False
2011-02-15,35,False
2011-02-16,14,False
2011-02-17,18,False
2011-02-18,23,False
2011-02-19,13,False
2011-02-20,4,False
2011-02-21,11,False
2011-02-22,11,False
2011-02-23,36,False
2011-02-24,7,False
2011-02-25,8,False
2011-02-26,9,False
2011-02-27,4,False
2011-02-28,3,False
2011-03-01,28,False
2011-03-02,11,False
2011-03-03,7,False
2011-03-04,19,False
2011-03-05,5,False
2011-03-06,22,False
2011-03-07,15,False
2011-03-08,4,False
2011-03-09,4,False
2011-03-10,18,False
2011-03-11,7,False
2011-03-12,0,False
2011-03-13,4,False
2011-03-14,22,False
2011-03-15,0,False
2011-03-16,18,False
2011-03-17,21,False
2011-03-18,11,False
2011-03-19,9,False
2011-03-20,0,False
2011-03-21,4,False
2011-03-22,4,False
2011-03-23,14,False
2011-03-24,22,False
2011-03-25,15,False
2011-03-26,4,False
2011-03-27,4,False
2011-03-28,10,False
2011-03-29,10,False
2011-03-30,11,False
2011-03-31,14,False
2011-04-01,19,False
2011-04-02,5,False
2011-04-03,4,False
2011-04-04,7,False
2011-04-05,14,False
2011-04-06,11,False
2011-04-07,11,False
2011-04-08,11,False
2011-04-09,5,False
2011-04-10,0,False
2011-04-11,21,False
2011-04-12,10,False
2011-04-13,18,False
2011-04-14,11,False
2011-04-15,4,False
2011-04-16,18,False
2011-04-17,5,False
2011-04-18,7,False
2011-04-19,0,False
2011-04-20,11,False
2011-04-21,16,False
2011-04-22,9,False
2011-04-23,5,False
2011-04-24,5,False
2011-04-25,12,False
2011-04-26,7,False
2011-04-27,10,False
2011-04-28,7,False
2011-04-29,15,False
2011-04-30,5,False
2011-05-01,13,False
2011-05-02,0,False
2011-05-03,10,False
2011-05-04,18,False
2011-05-05,7,False
2011-05-06,8,False
2011-05-07,5,False
2011-05-08,9,False
2011-05-09,21,False
2011-05-10,18,False
2011-05-11,18,False
