date,Activision Blizzard,isPartial
2016-05-02,31,False
2016-05-03,12,False
2016-05-04,25,False
2016-05-05,57,False
2016-05-06,49,False
2016-05-07,33,False
2016-05-08,14,False
2016-05-09,34,False
2016-05-10,45,False
2016-05-11,18,False
2016-05-12,31,False
2016-05-13,57,False
2016-05-14,18,False
2016-05-15,35,False
2016-05-16,18,False
2016-05-17,30,False
2016-05-18,39,False
2016-05-19,12,False
2016-05-20,29,False
2016-05-21,33,False
2016-05-22,21,False
2016-05-23,18,False
2016-05-24,24,False
2016-05-25,31,False
2016-05-26,13,False
2016-05-27,46,False
2016-05-28,18,False
2016-05-29,18,False
2016-05-30,22,False
2016-05-31,40,False
2016-06-01,22,False
2016-06-02,51,False
2016-06-03,29,False
2016-06-04,7,False
2016-06-05,11,False
2016-06-06,19,False
2016-06-07,37,False
2016-06-08,19,False
2016-06-09,31,False
2016-06-10,45,False
2016-06-11,11,False
2016-06-12,11,False
2016-06-13,27,False
2016-06-14,15,False
2016-06-15,9,False
2016-06-16,34,False
2016-06-17,29,False
2016-06-18,15,False
2016-06-19,14,False
2016-06-20,15,False
2016-06-21,31,False
2016-06-22,19,False
2016-06-23,19,False
2016-06-24,13,False
2016-06-25,11,False
2016-06-26,22,False
2016-06-27,15,False
2016-06-28,22,False
2016-06-29,35,False
2016-06-30,22,False
2016-07-01,7,False
2016-07-02,11,False
2016-07-03,11,False
2016-07-04,13,False
2016-07-05,13,False
2016-07-06,43,False
2016-07-07,17,False
2016-07-08,17,False
2016-07-09,4,False
2016-07-10,11,False
2016-07-11,23,False
2016-07-12,23,False
2016-07-13,13,False
2016-07-14,9,False
2016-07-15,14,False
2016-07-16,4,False
2016-07-17,8,False
2016-07-18,10,False
2016-07-19,10,False
2016-07-20,23,False
2016-07-21,10,False
2016-07-22,20,False
2016-07-23,8,False
2016-07-24,12,False
2016-07-25,29,False
2016-07-26,13,False
2016-07-27,16,False
2016-07-28,26,False
2016-07-29,7,False
2016-07-30,4,False
2016-07-31,8,False
2016-08-01,23,False
2016-08-02,19,False
2016-08-03,30,False
2016-08-04,46,False
2016-08-05,39,False
2016-08-06,24,False
2016-08-07,24,False
2016-08-08,20,False
2016-08-09,10,False
2016-08-10,27,False
2016-08-11,10,False
2016-08-12,21,False
2016-08-13,8,False
2016-08-14,4,False
2016-08-15,7,False
2016-08-16,17,False
2016-08-17,14,False
2016-08-18,24,False
2016-08-19,7,False
2016-08-20,4,False
2016-08-21,8,False
2016-08-22,24,False
2016-08-23,24,False
2016-08-24,13,False
2016-08-25,13,False
2016-08-26,20,False
2016-08-27,4,False
2016-08-28,4,False
2016-08-29,6,False
2016-08-30,26,False
2016-08-31,13,False
2016-09-01,26,False
2016-09-02,10,False
2016-09-03,11,False
2016-09-04,18,False
2016-09-05,13,False
2016-09-06,22,False
2016-09-07,26,False
2016-09-08,13,False
2016-09-09,13,False
2016-09-10,11,False
2016-09-11,11,False
