date,stock scandal,isPartial
2013-11-01,0,False
2013-11-02,23,False
2013-11-03,45,False
2013-11-04,57,False
2013-11-05,38,False
2013-11-06,0,False
2013-11-07,38,False
2013-11-08,20,False
2013-11-09,34,False
2013-11-10,0,False
2013-11-11,19,False
2013-11-12,19,False
2013-11-13,29,False
2013-11-14,19,False
2013-11-15,50,False
2013-11-16,45,False
2013-11-17,0,False
2013-11-18,56,False
2013-11-19,47,False
2013-11-20,57,False
2013-11-21,28,False
2013-11-22,19,False
2013-11-23,44,False
2013-11-24,22,False
2013-11-25,18,False
2013-11-26,47,False
2013-11-27,38,False
2013-11-28,0,False
2013-11-29,20,False
2013-11-30,45,False
2013-12-01,31,False
2013-12-02,36,False
2013-12-03,18,False
2013-12-04,28,False
2013-12-05,38,False
2013-12-06,39,False
2013-12-07,22,False
2013-12-08,22,False
2013-12-09,65,False
2013-12-10,56,False
2013-12-11,28,False
2013-12-12,19,False
2013-12-13,0,False
2013-12-14,45,False
2013-12-15,34,False
2013-12-16,19,False
2013-12-17,38,False
2013-12-18,39,False
2013-12-19,40,False
2013-12-20,62,False
2013-12-21,0,False
2013-12-22,23,False
2013-12-23,63,False
2013-12-24,23,False
2013-12-25,0,False
2013-12-26,32,False
2013-12-27,21,False
2013-12-28,23,False
2013-12-29,23,False
2013-12-30,20,False
2013-12-31,45,False
2014-01-01,24,False
2014-01-02,39,False
2014-01-03,29,False
2014-01-04,21,False
2014-01-05,0,False
2014-01-06,0,False
2014-01-07,27,False
2014-01-08,37,False
2014-01-09,46,False
2014-01-10,57,False
2014-01-11,43,False
2014-01-12,32,False
2014-01-13,27,False
2014-01-14,27,False
2014-01-15,54,False
2014-01-16,37,False
2014-01-17,0,False
2014-01-18,65,False
2014-01-19,31,False
2014-01-20,45,False
2014-01-21,45,False
2014-01-22,0,False
2014-01-23,45,False
2014-01-24,37,False
2014-01-25,63,False
2014-01-26,0,False
2014-01-27,35,False
2014-01-28,44,False
2014-01-29,36,False
2014-01-30,54,False
2014-01-31,19,False
2014-02-01,21,False
2014-02-02,21,False
2014-02-03,36,False
2014-02-04,72,False
2014-02-05,18,False
2014-02-06,37,False
2014-02-07,41,False
2014-02-08,21,False
2014-02-09,41,False
2014-02-10,53,False
2014-02-11,26,False
2014-02-12,18,False
2014-02-13,54,False
2014-02-14,47,False
2014-02-15,42,False
2014-02-16,21,False
2014-02-17,35,False
2014-02-18,0,False
2014-02-19,27,False
2014-02-20,36,False
2014-02-21,55,False
2014-02-22,21,False
2014-02-23,62,False
2014-02-24,26,False
2014-02-25,35,False
2014-02-26,35,False
2014-02-27,54,False
2014-02-28,28,False
2014-03-01,21,False
2014-03-02,31,False
2014-03-03,27,False
2014-03-04,45,False
2014-03-05,18,False
2014-03-06,36,False
2014-03-07,38,False
2014-03-08,42,False
2014-03-09,31,False
2014-03-10,36,False
2014-03-11,35,False
2014-03-12,27,False
2014-03-13,27,False
2014-03-14,56,False
2014-03-15,21,False
2014-03-16,21,False
