date,debt,isPartial
2013-06-25,25,False
2013-06-26,25,False
2013-06-27,25,False
2013-06-28,22,False
2013-06-29,15,False
2013-06-30,15,False
2013-07-01,23,False
2013-07-02,24,False
2013-07-03,24,False
2013-07-04,20,False
2013-07-05,20,False
2013-07-06,15,False
2013-07-07,16,False
2013-07-08,24,False
2013-07-09,27,False
2013-07-10,26,False
2013-07-11,27,False
2013-07-12,22,False
2013-07-13,16,False
2013-07-14,16,False
2013-07-15,25,False
2013-07-16,26,False
2013-07-17,27,False
2013-07-18,27,False
2013-07-19,25,False
2013-07-20,17,False
2013-07-21,19,False
2013-07-22,25,False
2013-07-23,28,False
2013-07-24,28,False
2013-07-25,26,False
2013-07-26,24,False
2013-07-27,17,False
2013-07-28,19,False
2013-07-29,26,False
2013-07-30,25,False
2013-07-31,28,False
2013-08-01,25,False
2013-08-02,23,False
2013-08-03,17,False
2013-08-04,17,False
2013-08-05,26,False
2013-08-06,28,False
2013-08-07,27,False
2013-08-08,26,False
2013-08-09,22,False
2013-08-10,17,False
2013-08-11,17,False
2013-08-12,26,False
2013-08-13,26,False
2013-08-14,27,False
2013-08-15,26,False
2013-08-16,23,False
2013-08-17,17,False
2013-08-18,17,False
2013-08-19,26,False
2013-08-20,25,False
2013-08-21,26,False
2013-08-22,25,False
2013-08-23,25,False
2013-08-24,18,False
2013-08-25,17,False
2013-08-26,23,False
2013-08-27,30,False
2013-08-28,27,False
2013-08-29,25,False
2013-08-30,24,False
2013-08-31,16,False
2013-09-01,15,False
2013-09-02,20,False
2013-09-03,26,False
2013-09-04,28,False
2013-09-05,28,False
2013-09-06,24,False
2013-09-07,18,False
2013-09-08,17,False
2013-09-09,25,False
2013-09-10,27,False
2013-09-11,27,False
2013-09-12,27,False
2013-09-13,25,False
2013-09-14,17,False
2013-09-15,18,False
2013-09-16,28,False
2013-09-17,30,False
2013-09-18,29,False
2013-09-19,30,False
2013-09-20,28,False
2013-09-21,19,False
2013-09-22,20,False
2013-09-23,30,False
2013-09-24,30,False
2013-09-25,32,False
2013-09-26,32,False
2013-09-27,33,False
2013-09-28,21,False
2013-09-29,22,False
2013-09-30,38,False
2013-10-01,53,False
2013-10-02,48,False
2013-10-03,47,False
2013-10-04,42,False
2013-10-05,28,False
2013-10-06,28,False
2013-10-07,51,False
2013-10-08,64,False
2013-10-09,60,False
2013-10-10,57,False
2013-10-11,46,False
2013-10-12,33,False
2013-10-13,38,False
2013-10-14,56,False
2013-10-15,66,False
2013-10-16,100,False
2013-10-17,89,False
2013-10-18,45,False
2013-10-19,29,False
2013-10-20,26,False
2013-10-21,37,False
2013-10-22,35,False
2013-10-23,34,False
2013-10-24,32,False
2013-10-25,27,False
2013-10-26,18,False
2013-10-27,19,False
2013-10-28,30,False
2013-10-29,32,False
2013-10-30,32,False
2013-10-31,30,False
2013-11-01,27,False
2013-11-02,17,False
2013-11-03,18,False
2013-11-04,28,False
2013-11-05,29,False
2013-11-06,29,False
