date,debt,isPartial
2015-03-17,58,False
2015-03-18,57,False
2015-03-19,56,False
2015-03-20,50,False
2015-03-21,35,False
2015-03-22,38,False
2015-03-23,56,False
2015-03-24,57,False
2015-03-25,51,False
2015-03-26,53,False
2015-03-27,48,False
2015-03-28,35,False
2015-03-29,35,False
2015-03-30,53,False
2015-03-31,54,False
2015-04-01,56,False
2015-04-02,50,False
2015-04-03,42,False
2015-04-04,32,False
2015-04-05,31,False
2015-04-06,48,False
2015-04-07,55,False
2015-04-08,55,False
2015-04-09,55,False
2015-04-10,49,False
2015-04-11,34,False
2015-04-12,37,False
2015-04-13,55,False
2015-04-14,59,False
2015-04-15,62,False
2015-04-16,61,False
2015-04-17,51,False
2015-04-18,35,False
2015-04-19,38,False
2015-04-20,56,False
2015-04-21,57,False
2015-04-22,59,False
2015-04-23,57,False
2015-04-24,50,False
2015-04-25,33,False
2015-04-26,34,False
2015-04-27,58,False
2015-04-28,59,False
2015-04-29,56,False
2015-04-30,54,False
2015-05-01,50,False
2015-05-02,31,False
2015-05-03,34,False
2015-05-04,48,False
2015-05-05,59,False
2015-05-06,58,False
2015-05-07,56,False
2015-05-08,49,False
2015-05-09,35,False
2015-05-10,36,False
2015-05-11,55,False
2015-05-12,57,False
2015-05-13,54,False
2015-05-14,54,False
2015-05-15,48,False
2015-05-16,32,False
2015-05-17,34,False
2015-05-18,51,False
2015-05-19,54,False
2015-05-20,51,False
2015-05-21,49,False
2015-05-22,45,False
2015-05-23,30,False
2015-05-24,29,False
2015-05-25,36,False
2015-05-26,48,False
2015-05-27,52,False
2015-05-28,49,False
2015-05-29,47,False
2015-05-30,34,False
2015-05-31,35,False
2015-06-01,46,False
2015-06-02,51,False
2015-06-03,51,False
2015-06-04,53,False
2015-06-05,48,False
2015-06-06,34,False
2015-06-07,32,False
2015-06-08,46,False
2015-06-09,52,False
2015-06-10,51,False
2015-06-11,48,False
2015-06-12,45,False
2015-06-13,33,False
2015-06-14,34,False
2015-06-15,52,False
2015-06-16,54,False
2015-06-17,55,False
2015-06-18,56,False
2015-06-19,49,False
2015-06-20,34,False
2015-06-21,36,False
2015-06-22,57,False
2015-06-23,51,False
2015-06-24,52,False
2015-06-25,57,False
2015-06-26,49,False
2015-06-27,44,False
2015-06-28,50,False
2015-06-29,90,False
2015-06-30,100,False
2015-07-01,89,False
2015-07-02,70,False
2015-07-03,59,False
2015-07-04,47,False
2015-07-05,66,False
2015-07-06,92,False
2015-07-07,81,False
2015-07-08,76,False
2015-07-09,69,False
2015-07-10,63,False
2015-07-11,47,False
2015-07-12,55,False
2015-07-13,74,False
2015-07-14,67,False
2015-07-15,65,False
2015-07-16,60,False
2015-07-17,52,False
2015-07-18,40,False
2015-07-19,40,False
2015-07-20,57,False
2015-07-21,53,False
2015-07-22,55,False
2015-07-23,53,False
2015-07-24,49,False
2015-07-25,35,False
2015-07-26,34,False
2015-07-27,52,False
2015-07-28,51,False
2015-07-29,50,False
2015-07-30,49,False
2015-07-31,47,False
2015-08-01,33,False
2015-08-02,33,False
2015-08-03,48,False
2015-08-04,52,False
2015-08-05,52,False
2015-08-06,52,False
2015-08-07,51,False
2015-08-08,38,False
2015-08-09,35,False
2015-08-10,50,False
2015-08-11,54,False
2015-08-12,53,False
2015-08-13,50,False
2015-08-14,45,False
2015-08-15,33,False
2015-08-16,34,False
2015-08-17,48,False
2015-08-18,51,False
