date,debt,isPartial
2014-12-19,64,False
2014-12-20,47,False
2014-12-21,41,False
2014-12-22,57,False
2014-12-23,59,False
2014-12-24,44,False
2014-12-25,31,False
2014-12-26,40,False
2014-12-27,42,False
2014-12-28,40,False
2014-12-29,66,False
2014-12-30,70,False
2014-12-31,61,False
2015-01-01,45,False
2015-01-02,59,False
2015-01-03,50,False
2015-01-04,55,False
2015-01-05,81,False
2015-01-06,81,False
2015-01-07,85,False
2015-01-08,81,False
2015-01-09,71,False
2015-01-10,50,False
2015-01-11,50,False
2015-01-12,82,False
2015-01-13,83,False
2015-01-14,85,False
2015-01-15,84,False
2015-01-16,79,False
2015-01-17,54,False
2015-01-18,49,False
2015-01-19,70,False
2015-01-20,85,False
2015-01-21,97,False
2015-01-22,92,False
2015-01-23,85,False
2015-01-24,54,False
2015-01-25,61,False
2015-01-26,87,False
2015-01-27,94,False
2015-01-28,98,False
2015-01-29,96,False
2015-01-30,82,False
2015-01-31,68,False
2015-02-01,65,False
2015-02-02,87,False
2015-02-03,99,False
2015-02-04,97,False
2015-02-05,97,False
2015-02-06,93,False
2015-02-07,62,False
2015-02-08,63,False
2015-02-09,95,False
2015-02-10,100,False
2015-02-11,97,False
2015-02-12,97,False
2015-02-13,80,False
2015-02-14,52,False
2015-02-15,58,False
2015-02-16,77,False
2015-02-17,88,False
2015-02-18,91,False
2015-02-19,93,False
2015-02-20,84,False
2015-02-21,62,False
2015-02-22,60,False
2015-02-23,96,False
2015-02-24,100,False
2015-02-25,96,False
2015-02-26,86,False
2015-02-27,82,False
2015-02-28,60,False
2015-03-01,55,False
2015-03-02,82,False
2015-03-03,91,False
2015-03-04,85,False
2015-03-05,87,False
2015-03-06,78,False
2015-03-07,56,False
2015-03-08,55,False
2015-03-09,88,False
2015-03-10,88,False
2015-03-11,85,False
2015-03-12,90,False
2015-03-13,75,False
2015-03-14,52,False
2015-03-15,55,False
2015-03-16,88,False
2015-03-17,93,False
2015-03-18,92,False
2015-03-19,88,False
2015-03-20,77,False
2015-03-21,53,False
2015-03-22,55,False
2015-03-23,86,False
2015-03-24,87,False
2015-03-25,84,False
2015-03-26,82,False
2015-03-27,79,False
2015-03-28,62,False
2015-03-29,56,False
2015-03-30,85,False
2015-03-31,91,False
2015-04-01,85,False
2015-04-02,84,False
2015-04-03,66,False
2015-04-04,53,False
2015-04-05,51,False
2015-04-06,77,False
2015-04-07,87,False
2015-04-08,91,False
2015-04-09,88,False
2015-04-10,76,False
