date,Facebook Inc,isPartial
2013-02-09,30,False
2013-02-10,29,False
2013-02-11,33,False
2013-02-12,28,False
2013-02-13,29,False
2013-02-14,35,False
2013-02-15,29,False
2013-02-16,37,False
2013-02-17,37,False
2013-02-18,34,False
2013-02-19,32,False
2013-02-20,34,False
2013-02-21,30,False
2013-02-22,38,False
2013-02-23,29,False
2013-02-24,30,False
2013-02-25,31,False
2013-02-26,35,False
2013-02-27,33,False
2013-02-28,32,False
2013-03-01,40,False
2013-03-02,34,False
2013-03-03,22,False
2013-03-04,34,False
2013-03-05,38,False
2013-03-06,42,False
2013-03-07,32,False
2013-03-08,40,False
2013-03-09,31,False
2013-03-10,26,False
2013-03-11,33,False
2013-03-12,35,False
2013-03-13,29,False
2013-03-14,30,False
2013-03-15,37,False
2013-03-16,17,False
2013-03-17,18,False
2013-03-18,35,False
2013-03-19,30,False
2013-03-20,35,False
2013-03-21,32,False
2013-03-22,32,False
2013-03-23,21,False
2013-03-24,30,False
2013-03-25,32,False
2013-03-26,37,False
2013-03-27,32,False
2013-03-28,34,False
2013-03-29,30,False
2013-03-30,21,False
2013-03-31,22,False
2013-04-01,27,False
2013-04-02,35,False
2013-04-03,29,False
2013-04-04,36,False
2013-04-05,36,False
2013-04-06,33,False
2013-04-07,26,False
2013-04-08,30,False
2013-04-09,31,False
2013-04-10,33,False
2013-04-11,35,False
2013-04-12,36,False
2013-04-13,28,False
2013-04-14,26,False
2013-04-15,37,False
2013-04-16,44,False
2013-04-17,39,False
2013-04-18,36,False
2013-04-19,34,False
2013-04-20,29,False
2013-04-21,30,False
2013-04-22,31,False
2013-04-23,44,False
2013-04-24,29,False
2013-04-25,32,False
2013-04-26,29,False
2013-04-27,22,False
2013-04-28,29,False
2013-04-29,35,False
2013-04-30,40,False
2013-05-01,37,False
2013-05-02,44,False
2013-05-03,24,False
2013-05-04,31,False
2013-05-05,30,False
2013-05-06,38,False
2013-05-07,32,False
2013-05-08,41,False
2013-05-09,24,False
2013-05-10,31,False
2013-05-11,28,False
2013-05-12,30,False
2013-05-13,34,False
2013-05-14,37,False
2013-05-15,42,False
2013-05-16,32,False
2013-05-17,35,False
2013-05-18,36,False
2013-05-19,19,False
2013-05-20,37,False
2013-05-21,43,False
2013-05-22,34,False
2013-05-23,29,False
2013-05-24,37,False
2013-05-25,26,False
2013-05-26,21,False
2013-05-27,21,False
2013-05-28,27,False
2013-05-29,38,False
2013-05-30,30,False
2013-05-31,34,False
2013-06-01,34,False
2013-06-02,29,False
2013-06-03,26,False
2013-06-04,38,False
2013-06-05,54,False
2013-06-06,41,False
2013-06-07,30,False
2013-06-08,31,False
2013-06-09,32,False
2013-06-10,43,False
2013-06-11,33,False
2013-06-12,43,False
2013-06-13,40,False
2013-06-14,33,False
2013-06-15,38,False
2013-06-16,40,False
2013-06-17,37,False
2013-06-18,42,False
2013-06-19,42,False
2013-06-20,46,False
2013-06-21,45,False
2013-06-22,44,False
2013-06-23,51,False
2013-06-24,45,False
2013-06-25,46,False
2013-06-26,45,False
2013-06-27,38,False
2013-06-28,45,False
2013-06-29,40,False
