date,Facebook Inc,isPartial
2013-02-08,29,False
2013-02-09,31,False
2013-02-10,21,False
2013-02-11,29,False
2013-02-12,25,False
2013-02-13,36,False
2013-02-14,21,False
2013-02-15,35,False
2013-02-16,35,False
2013-02-17,25,False
2013-02-18,30,False
2013-02-19,38,False
