date,Facebook Inc,isPartial
2016-10-28,61,False
2016-10-29,47,False
2016-10-30,41,False
2016-10-31,39,False
2016-11-01,62,False
2016-11-02,48,False
2016-11-03,73,False
2016-11-04,76,False
2016-11-05,55,False
2016-11-06,46,False
2016-11-07,70,False
2016-11-08,49,False
2016-11-09,80,False
2016-11-10,42,False
2016-11-11,50,False
2016-11-12,43,False
2016-11-13,30,False
2016-11-14,45,False
2016-11-15,71,False
2016-11-16,60,False
2016-11-17,46,False
2016-11-18,49,False
2016-11-19,35,False
2016-11-20,39,False
2016-11-21,47,False
2016-11-22,77,False
2016-11-23,60,False
2016-11-24,38,False
2016-11-25,32,False
2016-11-26,53,False
2016-11-27,20,False
2016-11-28,47,False
2016-11-29,38,False
2016-11-30,77,False
2016-12-01,61,False
2016-12-02,48,False
2016-12-03,27,False
2016-12-04,41,False
2016-12-05,59,False
2016-12-06,60,False
2016-12-07,52,False
2016-12-08,53,False
2016-12-09,56,False
2016-12-10,37,False
2016-12-11,29,False
2016-12-12,49,False
2016-12-13,49,False
2016-12-14,46,False
2016-12-15,61,False
2016-12-16,53,False
2016-12-17,40,False
2016-12-18,52,False
2016-12-19,56,False
2016-12-20,53,False
2016-12-21,89,False
2016-12-22,68,False
2016-12-23,47,False
2016-12-24,51,False
2016-12-25,37,False
2016-12-26,41,False
2016-12-27,56,False
2016-12-28,63,False
2016-12-29,50,False
2016-12-30,55,False
2016-12-31,25,False
2017-01-01,33,False
2017-01-02,55,False
2017-01-03,55,False
2017-01-04,77,False
2017-01-05,71,False
2017-01-06,67,False
2017-01-07,31,False
2017-01-08,50,False
2017-01-09,49,False
2017-01-10,68,False
2017-01-11,72,False
2017-01-12,67,False
2017-01-13,63,False
2017-01-14,40,False
2017-01-15,60,False
2017-01-16,71,False
2017-01-17,61,False
2017-01-18,64,False
2017-01-19,62,False
