date,Applied Materials,isPartial
2012-01-16,54,False
2012-01-17,51,False
2012-01-18,100,False
2012-01-19,72,False
2012-01-20,54,False
2012-01-21,28,False
2012-01-22,37,False
2012-01-23,72,False
2012-01-24,79,False
2012-01-25,62,False
2012-01-26,60,False
2012-01-27,62,False
2012-01-28,34,False
2012-01-29,31,False
2012-01-30,56,False
2012-01-31,63,False
2012-02-01,58,False
2012-02-02,79,False
2012-02-03,58,False
2012-02-04,27,False
2012-02-05,36,False
2012-02-06,74,False
2012-02-07,68,False
2012-02-08,63,False
2012-02-09,63,False
2012-02-10,69,False
2012-02-11,37,False
2012-02-12,35,False
2012-02-13,87,False
2012-02-14,59,False
2012-02-15,82,False
2012-02-16,49,False
2012-02-17,86,False
2012-02-18,50,False
2012-02-19,34,False
2012-02-20,60,False
2012-02-21,55,False
2012-02-22,84,False
2012-02-23,66,False
2012-02-24,48,False
2012-02-25,21,False
2012-02-26,45,False
2012-02-27,68,False
2012-02-28,62,False
2012-02-29,62,False
2012-03-01,69,False
2012-03-02,69,False
2012-03-03,35,False
2012-03-04,16,False
2012-03-05,60,False
2012-03-06,67,False
2012-03-07,65,False
2012-03-08,54,False
2012-03-09,53,False
2012-03-10,12,False
2012-03-11,12,False
2012-03-12,42,False
2012-03-13,91,False
2012-03-14,85,False
2012-03-15,76,False
2012-03-16,59,False
2012-03-17,15,False
2012-03-18,24,False
2012-03-19,45,False
2012-03-20,62,False
2012-03-21,68,False
2012-03-22,57,False
2012-03-23,49,False
2012-03-24,28,False
2012-03-25,44,False
2012-03-26,47,False
2012-03-27,61,False
2012-03-28,94,False
2012-03-29,75,False
2012-03-30,62,False
2012-03-31,15,False
2012-04-01,25,False
2012-04-02,84,False
2012-04-03,97,False
2012-04-04,75,False
2012-04-05,64,False
2012-04-06,59,False
2012-04-07,26,False
2012-04-08,29,False
2012-04-09,63,False
2012-04-10,44,False
2012-04-11,35,False
2012-04-12,43,False
2012-04-13,69,False
2012-04-14,21,False
2012-04-15,27,False
2012-04-16,60,False
2012-04-17,67,False
2012-04-18,57,False
2012-04-19,43,False
2012-04-20,74,False
2012-04-21,18,False
2012-04-22,35,False
2012-04-23,42,False
2012-04-24,64,False
2012-04-25,65,False
2012-04-26,40,False
2012-04-27,70,False
2012-04-28,25,False
2012-04-29,22,False
2012-04-30,45,False
2012-05-01,72,False
2012-05-02,60,False
2012-05-03,58,False
2012-05-04,32,False
2012-05-05,30,False
2012-05-06,27,False
2012-05-07,44,False
2012-05-08,76,False
2012-05-09,64,False
2012-05-10,83,False
2012-05-11,58,False
2012-05-12,22,False
2012-05-13,21,False
2012-05-14,74,False
2012-05-15,76,False
2012-05-16,60,False
2012-05-17,67,False
2012-05-18,53,False
2012-05-19,25,False
2012-05-20,31,False
2012-05-21,52,False
2012-05-22,52,False
2012-05-23,57,False
2012-05-24,51,False
2012-05-25,48,False
2012-05-26,35,False
2012-05-27,35,False
2012-05-28,26,False
2012-05-29,60,False
2012-05-30,52,False
2012-05-31,42,False
2012-06-01,60,False
2012-06-02,43,False
2012-06-03,63,False
2012-06-04,61,False
