date,Mondelez,isPartial
2014-07-01,30,False
2014-07-02,28,False
2014-07-03,27,False
2014-07-04,15,False
2014-07-05,15,False
2014-07-06,13,False
2014-07-07,26,False
2014-07-08,21,False
2014-07-09,33,False
2014-07-10,30,False
2014-07-11,27,False
2014-07-12,19,False
2014-07-13,19,False
2014-07-14,29,False
2014-07-15,32,False
2014-07-16,30,False
2014-07-17,39,False
2014-07-18,32,False
2014-07-19,16,False
2014-07-20,18,False
2014-07-21,33,False
2014-07-22,30,False
2014-07-23,27,False
2014-07-24,30,False
