date,Mondelez,isPartial
2016-04-25,66,False
2016-04-26,80,False
2016-04-27,76,False
2016-04-28,84,False
2016-04-29,49,False
2016-04-30,32,False
2016-05-01,27,False
2016-05-02,63,False
2016-05-03,53,False
2016-05-04,59,False
