date,Mylan,isPartial
2018-02-04,43,False
2018-02-05,55,False
2018-02-06,58,False
2018-02-07,70,False
2018-02-08,56,False
2018-02-09,49,False
2018-02-10,40,False
2018-02-11,35,False
2018-02-12,54,False
2018-02-13,54,False
2018-02-14,51,False
2018-02-15,65,False
2018-02-16,62,False
2018-02-17,54,False
2018-02-18,42,False
2018-02-19,57,False
2018-02-20,46,False
2018-02-21,53,False
2018-02-22,47,False
2018-02-23,50,False
2018-02-24,33,False
2018-02-25,41,False
2018-02-26,59,False
2018-02-27,57,False
2018-02-28,70,False
2018-03-01,68,False
2018-03-02,52,False
2018-03-03,45,False
2018-03-04,39,False
2018-03-05,65,False
2018-03-06,69,False
2018-03-07,55,False
2018-03-08,57,False
2018-03-09,58,False
2018-03-10,52,False
2018-03-11,44,False
2018-03-12,52,False
2018-03-13,54,False
2018-03-14,67,False
2018-03-15,58,False
2018-03-16,52,False
2018-03-17,56,False
2018-03-18,44,False
2018-03-19,56,False
2018-03-20,52,False
2018-03-21,66,False
2018-03-22,65,False
2018-03-23,50,False
2018-03-24,36,False
2018-03-25,48,False
2018-03-26,48,False
2018-03-27,52,False
2018-03-28,57,False
2018-03-29,54,False
2018-03-30,40,False
2018-03-31,29,False
2018-04-01,42,False
2018-04-02,40,False
2018-04-03,63,False
2018-04-04,56,False
2018-04-05,54,False
2018-04-06,51,False
2018-04-07,43,False
2018-04-08,44,False
2018-04-09,51,False
2018-04-10,48,False
2018-04-11,58,False
2018-04-12,56,False
2018-04-13,58,False
2018-04-14,41,False
2018-04-15,44,False
2018-04-16,47,False
2018-04-17,54,False
2018-04-18,59,False
2018-04-19,72,False
2018-04-20,100,False
2018-04-21,55,False
2018-04-22,46,False
2018-04-23,67,False
2018-04-24,60,False
2018-04-25,70,False
2018-04-26,54,False
2018-04-27,57,False
2018-04-28,59,False
2018-04-29,45,False
2018-04-30,47,False
2018-05-01,50,False
2018-05-02,56,False
2018-05-03,60,False
2018-05-04,62,False
2018-05-05,42,False
2018-05-06,33,False
2018-05-07,56,False
2018-05-08,61,False
2018-05-09,54,False
2018-05-10,62,False
2018-05-11,59,False
2018-05-12,49,False
2018-05-13,47,False
2018-05-14,68,False
2018-05-15,52,False
2018-05-16,53,False
2018-05-17,65,False
2018-05-18,57,False
2018-05-19,43,False
2018-05-20,33,False
2018-05-21,55,False
2018-05-22,56,False
2018-05-23,54,False
2018-05-24,64,False
2018-05-25,55,False
2018-05-26,41,False
2018-05-27,38,False
2018-05-28,46,False
2018-05-29,50,False
2018-05-30,58,False
2018-05-31,56,False
2018-06-01,48,False
2018-06-02,38,False
2018-06-03,41,False
2018-06-04,65,False
2018-06-05,69,False
2018-06-06,55,False
2018-06-07,68,False
2018-06-08,57,False
2018-06-09,48,False
2018-06-10,45,False
2018-06-11,49,False
2018-06-12,62,False
2018-06-13,60,False
2018-06-14,63,False
2018-06-15,45,False
2018-06-16,45,False
2018-06-17,39,False
2018-06-18,55,False
2018-06-19,52,False
2018-06-20,56,False
2018-06-21,47,False
2018-06-22,51,False
2018-06-23,38,False
