date,Mylan,isPartial
2013-11-10,51,False
2013-11-11,64,False
2013-11-12,66,False
2013-11-13,65,False
2013-11-14,55,False
2013-11-15,47,False
2013-11-16,44,False
2013-11-17,52,False
2013-11-18,64,False
2013-11-19,63,False
2013-11-20,64,False
2013-11-21,55,False
2013-11-22,59,False
2013-11-23,51,False
2013-11-24,56,False
2013-11-25,77,False
2013-11-26,63,False
2013-11-27,46,False
2013-11-28,55,False
2013-11-29,70,False
2013-11-30,46,False
2013-12-01,47,False
2013-12-02,53,False
2013-12-03,70,False
2013-12-04,63,False
2013-12-05,60,False
2013-12-06,61,False
2013-12-07,55,False
2013-12-08,67,False
2013-12-09,61,False
2013-12-10,73,False
2013-12-11,68,False
2013-12-12,59,False
2013-12-13,76,False
2013-12-14,50,False
2013-12-15,58,False
2013-12-16,51,False
2013-12-17,65,False
2013-12-18,57,False
2013-12-19,66,False
2013-12-20,51,False
2013-12-21,65,False
2013-12-22,49,False
2013-12-23,45,False
2013-12-24,45,False
2013-12-25,58,False
2013-12-26,47,False
2013-12-27,53,False
2013-12-28,51,False
2013-12-29,47,False
2013-12-30,46,False
2013-12-31,50,False
2014-01-01,48,False
2014-01-02,73,False
2014-01-03,41,False
2014-01-04,51,False
2014-01-05,46,False
2014-01-06,75,False
2014-01-07,65,False
2014-01-08,56,False
2014-01-09,64,False
2014-01-10,67,False
2014-01-11,69,False
2014-01-12,58,False
2014-01-13,66,False
2014-01-14,53,False
2014-01-15,74,False
2014-01-16,81,False
2014-01-17,50,False
2014-01-18,37,False
2014-01-19,47,False
2014-01-20,67,False
2014-01-21,58,False
2014-01-22,59,False
2014-01-23,70,False
2014-01-24,60,False
2014-01-25,62,False
2014-01-26,57,False
2014-01-27,63,False
2014-01-28,62,False
2014-01-29,50,False
2014-01-30,48,False
2014-01-31,59,False
2014-02-01,58,False
2014-02-02,59,False
2014-02-03,55,False
2014-02-04,65,False
2014-02-05,82,False
2014-02-06,70,False
2014-02-07,59,False
2014-02-08,64,False
2014-02-09,48,False
2014-02-10,43,False
2014-02-11,71,False
2014-02-12,60,False
2014-02-13,69,False
2014-02-14,54,False
2014-02-15,59,False
2014-02-16,51,False
2014-02-17,82,False
2014-02-18,67,False
2014-02-19,61,False
2014-02-20,66,False
2014-02-21,68,False
2014-02-22,65,False
2014-02-23,61,False
2014-02-24,66,False
2014-02-25,70,False
2014-02-26,55,False
2014-02-27,67,False
2014-02-28,68,False
2014-03-01,63,False
2014-03-02,52,False
2014-03-03,56,False
2014-03-04,57,False
2014-03-05,63,False
2014-03-06,69,False
2014-03-07,75,False
2014-03-08,52,False
2014-03-09,38,False
2014-03-10,69,False
2014-03-11,54,False
2014-03-12,75,False
2014-03-13,70,False
2014-03-14,48,False
2014-03-15,45,False
2014-03-16,49,False
