date,Mylan,isPartial
2012-07-08,51,False
2012-07-09,65,False
2012-07-10,57,False
2012-07-11,67,False
2012-07-12,66,False
2012-07-13,50,False
2012-07-14,65,False
2012-07-15,69,False
2012-07-16,62,False
2012-07-17,60,False
2012-07-18,76,False
2012-07-19,51,False
2012-07-20,68,False
2012-07-21,47,False
2012-07-22,55,False
2012-07-23,79,False
2012-07-24,72,False
2012-07-25,65,False
2012-07-26,60,False
2012-07-27,64,False
2012-07-28,61,False
2012-07-29,49,False
2012-07-30,43,False
2012-07-31,61,False
2012-08-01,51,False
2012-08-02,55,False
2012-08-03,64,False
2012-08-04,51,False
2012-08-05,58,False
2012-08-06,68,False
2012-08-07,58,False
2012-08-08,67,False
2012-08-09,66,False
2012-08-10,64,False
2012-08-11,69,False
2012-08-12,54,False
2012-08-13,74,False
2012-08-14,64,False
2012-08-15,69,False
2012-08-16,72,False
2012-08-17,62,False
2012-08-18,48,False
2012-08-19,46,False
2012-08-20,74,False
2012-08-21,87,False
2012-08-22,68,False
2012-08-23,62,False
2012-08-24,65,False
2012-08-25,65,False
2012-08-26,60,False
2012-08-27,67,False
2012-08-28,74,False
2012-08-29,66,False
2012-08-30,86,False
2012-08-31,79,False
2012-09-01,71,False
2012-09-02,81,False
2012-09-03,67,False
2012-09-04,65,False
2012-09-05,69,False
2012-09-06,60,False
2012-09-07,61,False
2012-09-08,58,False
2012-09-09,61,False
2012-09-10,64,False
2012-09-11,63,False
2012-09-12,60,False
2012-09-13,64,False
2012-09-14,60,False
2012-09-15,67,False
2012-09-16,48,False
2012-09-17,67,False
2012-09-18,60,False
2012-09-19,57,False
2012-09-20,68,False
2012-09-21,48,False
2012-09-22,56,False
2012-09-23,50,False
2012-09-24,71,False
2012-09-25,58,False
2012-09-26,69,False
2012-09-27,69,False
2012-09-28,59,False
2012-09-29,68,False
2012-09-30,50,False
2012-10-01,71,False
2012-10-02,66,False
2012-10-03,69,False
2012-10-04,69,False
2012-10-05,74,False
2012-10-06,54,False
2012-10-07,66,False
2012-10-08,67,False
2012-10-09,60,False
2012-10-10,72,False
2012-10-11,77,False
2012-10-12,67,False
