date,Starbucks,isPartial
2011-01-27,49,False
2011-01-28,47,False
2011-01-29,46,False
2011-01-30,45,False
2011-01-31,43,False
2011-02-01,46,False
2011-02-02,44,False
2011-02-03,45,False
2011-02-04,46,False
2011-02-05,46,False
2011-02-06,45,False
2011-02-07,41,False
2011-02-08,46,False
2011-02-09,47,False
2011-02-10,43,False
2011-02-11,47,False
2011-02-12,42,False
2011-02-13,45,False
2011-02-14,43,False
2011-02-15,42,False
2011-02-16,45,False
2011-02-17,44,False
2011-02-18,44,False
2011-02-19,44,False
2011-02-20,44,False
2011-02-21,43,False
2011-02-22,42,False
2011-02-23,44,False
2011-02-24,46,False
2011-02-25,42,False
2011-02-26,45,False
2011-02-27,45,False
2011-02-28,41,False
2011-03-01,44,False
2011-03-02,43,False
2011-03-03,42,False
2011-03-04,41,False
2011-03-05,44,False
2011-03-06,49,False
2011-03-07,46,False
2011-03-08,60,False
2011-03-09,62,False
2011-03-10,62,False
2011-03-11,53,False
2011-03-12,45,False
2011-03-13,45,False
2011-03-14,44,False
2011-03-15,45,False
2011-03-16,45,False
2011-03-17,45,False
2011-03-18,45,False
2011-03-19,47,False
2011-03-20,45,False
2011-03-21,44,False
2011-03-22,47,False
2011-03-23,49,False
2011-03-24,48,False
2011-03-25,45,False
2011-03-26,47,False
2011-03-27,50,False
2011-03-28,44,False
2011-03-29,45,False
2011-03-30,47,False
2011-03-31,45,False
2011-04-01,44,False
2011-04-02,47,False
2011-04-03,46,False
2011-04-04,44,False
2011-04-05,45,False
2011-04-06,47,False
2011-04-07,43,False
2011-04-08,44,False
2011-04-09,45,False
2011-04-10,48,False
2011-04-11,43,False
2011-04-12,47,False
2011-04-13,44,False
2011-04-14,46,False
2011-04-15,42,False
2011-04-16,44,False
2011-04-17,46,False
2011-04-18,45,False
2011-04-19,45,False
2011-04-20,49,False
2011-04-21,51,False
2011-04-22,89,False
2011-04-23,49,False
2011-04-24,58,False
2011-04-25,47,False
2011-04-26,45,False
2011-04-27,46,False
2011-04-28,43,False
2011-04-29,40,False
2011-04-30,45,False
2011-05-01,48,False
2011-05-02,43,False
2011-05-03,47,False
2011-05-04,51,False
2011-05-05,49,False
2011-05-06,57,False
2011-05-07,55,False
2011-05-08,51,False
2011-05-09,53,False
2011-05-10,54,False
2011-05-11,55,False
