date,Starbucks,isPartial
2017-08-11,45,False
2017-08-12,49,False
2017-08-13,49,False
2017-08-14,42,False
2017-08-15,45,False
2017-08-16,42,False
2017-08-17,43,False
2017-08-18,44,False
2017-08-19,46,False
2017-08-20,45,False
2017-08-21,41,False
2017-08-22,41,False
2017-08-23,42,False
2017-08-24,41,False
2017-08-25,44,False
2017-08-26,46,False
2017-08-27,44,False
2017-08-28,41,False
2017-08-29,41,False
2017-08-30,45,False
2017-08-31,46,False
2017-09-01,51,False
2017-09-02,53,False
2017-09-03,51,False
2017-09-04,49,False
2017-09-05,43,False
2017-09-06,42,False
2017-09-07,44,False
2017-09-08,45,False
2017-09-09,47,False
2017-09-10,47,False
2017-09-11,42,False
2017-09-12,44,False
2017-09-13,44,False
2017-09-14,41,False
2017-09-15,43,False
2017-09-16,47,False
2017-09-17,47,False
2017-09-18,43,False
2017-09-19,40,False
2017-09-20,41,False
2017-09-21,42,False
2017-09-22,48,False
2017-09-23,50,False
2017-09-24,47,False
2017-09-25,42,False
2017-09-26,40,False
2017-09-27,42,False
2017-09-28,43,False
2017-09-29,50,False
2017-09-30,49,False
2017-10-01,48,False
2017-10-02,39,False
2017-10-03,41,False
2017-10-04,40,False
2017-10-05,41,False
2017-10-06,41,False
