date,Starbucks,isPartial
2015-08-28,31,False
2015-08-29,34,False
2015-08-30,34,False
2015-08-31,29,False
2015-09-01,29,False
2015-09-02,30,False
2015-09-03,32,False
2015-09-04,33,False
2015-09-05,37,False
2015-09-06,36,False
2015-09-07,35,False
2015-09-08,32,False
2015-09-09,32,False
2015-09-10,33,False
2015-09-11,32,False
2015-09-12,36,False
2015-09-13,34,False
2015-09-14,30,False
2015-09-15,31,False
2015-09-16,32,False
2015-09-17,30,False
2015-09-18,32,False
2015-09-19,35,False
2015-09-20,36,False
2015-09-21,30,False
2015-09-22,31,False
2015-09-23,33,False
2015-09-24,34,False
2015-09-25,35,False
2015-09-26,38,False
2015-09-27,36,False
2015-09-28,31,False
2015-09-29,44,False
2015-09-30,33,False
2015-10-01,31,False
2015-10-02,32,False
2015-10-03,37,False
2015-10-04,36,False
2015-10-05,32,False
2015-10-06,32,False
2015-10-07,31,False
2015-10-08,31,False
2015-10-09,30,False
2015-10-10,36,False
2015-10-11,35,False
2015-10-12,33,False
2015-10-13,30,False
2015-10-14,30,False
2015-10-15,32,False
2015-10-16,34,False
2015-10-17,34,False
2015-10-18,36,False
2015-10-19,31,False
2015-10-20,31,False
2015-10-21,31,False
2015-10-22,31,False
2015-10-23,30,False
2015-10-24,34,False
2015-10-25,36,False
2015-10-26,31,False
2015-10-27,32,False
2015-10-28,32,False
2015-10-29,33,False
2015-10-30,34,False
2015-10-31,37,False
2015-11-01,35,False
2015-11-02,34,False
2015-11-03,35,False
2015-11-04,34,False
2015-11-05,35,False
2015-11-06,37,False
2015-11-07,41,False
2015-11-08,47,False
2015-11-09,66,False
2015-11-10,100,False
2015-11-11,88,False
2015-11-12,78,False
2015-11-13,66,False
2015-11-14,57,False
2015-11-15,52,False
2015-11-16,39,False
2015-11-17,36,False
2015-11-18,36,False
2015-11-19,35,False
2015-11-20,36,False
2015-11-21,39,False
2015-11-22,40,False
2015-11-23,35,False
2015-11-24,33,False
2015-11-25,34,False
2015-11-26,50,False
2015-11-27,40,False
2015-11-28,39,False
2015-11-29,37,False
2015-11-30,36,False
2015-12-01,36,False
2015-12-02,34,False
2015-12-03,35,False
2015-12-04,37,False
2015-12-05,40,False
2015-12-06,39,False
2015-12-07,36,False
2015-12-08,35,False
2015-12-09,36,False
2015-12-10,35,False
2015-12-11,38,False
2015-12-12,41,False
2015-12-13,42,False
2015-12-14,39,False
2015-12-15,39,False
2015-12-16,39,False
2015-12-17,40,False
2015-12-18,43,False
2015-12-19,44,False
2015-12-20,41,False
2015-12-21,40,False
2015-12-22,41,False
2015-12-23,43,False
2015-12-24,49,False
2015-12-25,89,False
2015-12-26,49,False
