date,Starbucks,isPartial
2012-01-23,48,False
2012-01-24,52,False
2012-01-25,49,False
2012-01-26,49,False
2012-01-27,49,False
2012-01-28,50,False
2012-01-29,48,False
2012-01-30,49,False
2012-01-31,48,False
2012-02-01,48,False
2012-02-02,49,False
2012-02-03,47,False
2012-02-04,47,False
2012-02-05,45,False
2012-02-06,44,False
2012-02-07,47,False
2012-02-08,47,False
2012-02-09,46,False
2012-02-10,46,False
2012-02-11,48,False
2012-02-12,45,False
2012-02-13,43,False
2012-02-14,48,False
2012-02-15,44,False
2012-02-16,50,False
2012-02-17,48,False
2012-02-18,49,False
2012-02-19,49,False
2012-02-20,48,False
2012-02-21,49,False
2012-02-22,45,False
2012-02-23,46,False
2012-02-24,44,False
2012-02-25,45,False
2012-02-26,46,False
2012-02-27,42,False
2012-02-28,45,False
2012-02-29,44,False
2012-03-01,44,False
2012-03-02,44,False
2012-03-03,45,False
2012-03-04,46,False
2012-03-05,42,False
2012-03-06,45,False
2012-03-07,46,False
2012-03-08,47,False
2012-03-09,51,False
2012-03-10,50,False
2012-03-11,47,False
2012-03-12,44,False
2012-03-13,58,False
2012-03-14,59,False
2012-03-15,46,False
2012-03-16,45,False
2012-03-17,44,False
2012-03-18,46,False
2012-03-19,45,False
2012-03-20,46,False
2012-03-21,46,False
2012-03-22,46,False
2012-03-23,45,False
2012-03-24,45,False
2012-03-25,47,False
2012-03-26,41,False
2012-03-27,46,False
2012-03-28,50,False
2012-03-29,48,False
2012-03-30,43,False
2012-03-31,43,False
2012-04-01,47,False
2012-04-02,43,False
2012-04-03,43,False
2012-04-04,54,False
2012-04-05,50,False
2012-04-06,46,False
2012-04-07,45,False
2012-04-08,50,False
2012-04-09,45,False
2012-04-10,45,False
2012-04-11,41,False
2012-04-12,41,False
2012-04-13,42,False
2012-04-14,45,False
2012-04-15,44,False
2012-04-16,40,False
2012-04-17,43,False
2012-04-18,42,False
2012-04-19,44,False
2012-04-20,51,False
2012-04-21,49,False
2012-04-22,52,False
2012-04-23,44,False
2012-04-24,44,False
2012-04-25,46,False
2012-04-26,46,False
2012-04-27,49,False
2012-04-28,44,False
2012-04-29,48,False
2012-04-30,50,False
2012-05-01,53,False
2012-05-02,51,False
2012-05-03,50,False
2012-05-04,64,False
2012-05-05,58,False
2012-05-06,59,False
2012-05-07,56,False
2012-05-08,58,False
2012-05-09,56,False
2012-05-10,55,False
2012-05-11,53,False
2012-05-12,55,False
2012-05-13,58,False
2012-05-14,52,False
2012-05-15,46,False
2012-05-16,48,False
2012-05-17,48,False
2012-05-18,48,False
2012-05-19,47,False
2012-05-20,47,False
2012-05-21,43,False
2012-05-22,44,False
2012-05-23,47,False
2012-05-24,48,False
2012-05-25,50,False
2012-05-26,45,False
2012-05-27,47,False
2012-05-28,47,False
2012-05-29,43,False
2012-05-30,47,False
2012-05-31,46,False
2012-06-01,47,False
2012-06-02,45,False
2012-06-03,46,False
2012-06-04,43,False
